총세대수,공가수,지하철역,버스정류장,단지내주차면수,연면적,위도,경도,subway_dist,환승역 수,총인구수,세대당_인구,남/여비율,남/여_0~19세,남/여_20~39세,남/여_40~69세,남/여_70세이상,0~19세_비율,20~39세_비율,40~69세_비율,70세이상_비율,상가비율,세대당_가능주차면수,공가비율,국민임대,영구임대,공공임대(단기),장기전세,행복주택,공공임대(분납),공공분양,공공임대(50년),임대료,임대보증금,대형전용면적,지역_경기도,지역_경상남도,지역_경상북도,지역_광주광역시,지역_대구광역시,지역_대전광역시,지역_부산광역시,지역_서울특별시,지역_세종특별자치시,지역_울산광역시,지역_전라남도,지역_전라북도,지역_제주특별자치도,지역_충청남도,지역_충청북도
708,20.0,0.0,4.0,638.0,20.25,126.44055494794972,34.80995161486175,0.4553504927001263,1,14347.0,2.413333333333333,0.9566666666666668,1.7840909090909092,1.0216306156405992,0.9486971509682652,0.6571428571428571,0.244139309030924,0.2540600822471597,0.4465509630352454,0.0552496456866708,0.0,0.9011299435028248,0.02824858757062147,708,0,0,0,0,0,0,0,119261.11111111111,17455666.666666668,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
662,17.0,0.0,3.0,546.0,234.52,126.604427562915,36.358124163110105,0.5382678225534406,1,14224.0,2.12,1.02,1.7845934379457915,1.2902072909220872,1.0026849642004774,0.7123287671232876,0.170978627671541,0.2252530933633296,0.4719488188976378,0.1318194600674915,0.0,0.824773413897281,0.0256797583081571,662,0,0,0,0,0,0,0,128200.0,27349000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1002,30.0,0.0,2.0,775.0,3149.772,129.205138109153,35.2074530834966,0.0116476420865647,1,52662.0,2.08,0.95,1.8662175168431183,1.1224563299117594,0.9532703213610586,0.6371226718047527,0.1404618130720443,0.2238046409175496,0.4905244768523793,0.1452090691580266,0.0,0.7734530938123753,0.029940119760479042,1002,0,0,0,0,0,0,0,140276.25,19509000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
462,4.0,0.0,2.0,325.0,256.74,126.730262620676,35.7207426689773,0.3900108949024518,1,20918.0,2.14,0.96,1.8416815742397137,1.0958835341365465,0.9836167565325592,0.6395526182003051,0.1889760015297829,0.1995888708289511,0.4572616884979444,0.1541734391433215,0.0,0.7034632034632035,0.008658008658008658,462,0,0,0,0,0,0,0,111503.33333333333,19974333.333333332,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
781,7.0,2.0,5.0,663.0,4013.631304581478,126.80440602593085,37.512973598529726,0.0096740177965394,1,83045.0,2.3,1.0,1.777503090234858,1.1284447870495278,1.0082284607938043,0.6455496348924413,0.1339996387500752,0.2659883195857667,0.4996086459148654,0.1004033957492925,0.0,0.8489116517285531,0.008962868117797696,781,0,0,0,0,0,0,0,228550.0,23974200.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,16.0,0.0,1.0,428.0,3918.38,128.08267156727814,34.946693988737074,0.8397421619954334,1,15428.0,2.12,0.95,1.6749688667496887,1.197003745318352,0.9458312531203196,0.598310291858679,0.1697562872698989,0.19010889292196,0.5052501944516463,0.1348846253564946,0.0,0.8629032258064516,0.03225806451612903,496,0,0,0,0,0,0,0,129611.66666666667,14771166.666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
630,28.0,0.0,2.0,637.0,9.0,128.06595465614998,35.0626049328755,0.8239825900300294,1,15466.0,2.34,1.09,1.999018645731109,1.312883435582822,1.1197743861977438,0.5842956120092379,0.2544290702185439,0.2437605069184016,0.4130997025733868,0.0887107202896676,0.0,1.011111111111111,0.044444444444444446,630,0,0,0,0,0,0,0,99256.66666666667,15384833.333333334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
512,15.0,0.0,3.0,362.0,10400.152,126.91852992413868,37.46072284721564,0.0253294045792474,1,22324.90909090909,1.7863636363636362,1.080909090909091,1.8072365302575448,1.1820281715657412,1.064401894173358,0.7983772819472615,0.0910275517766538,0.3923623836399618,0.4083005529901374,0.1083095115932468,0.0,0.70703125,0.029296875,0,0,0,0,0,0,0,512,281700.0,32454000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
492,19.0,0.0,4.0,426.0,5702.54,126.6857106768148,36.084686728576905,0.5306726272302213,2,13461.0,2.21,0.95,1.7894736842105263,1.1199278629395852,0.9708646616541352,0.6954350927246791,0.1814129708045464,0.17465270039373,0.4673501225763316,0.1765842062253918,0.0,0.8658536585365854,0.03861788617886179,492,0,0,0,0,0,0,0,156895.0,20955333.333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
534,9.0,0.0,7.0,465.0,3971.378,127.15093632808284,37.41348100318768,0.0222931647540407,1,27657.0,2.55,0.94,2.107324147933285,0.9745762711864406,0.915525465456224,0.7338775510204082,0.2034927866362946,0.2695881693603789,0.4501211266587121,0.0767979173446143,0.0,0.8707865168539326,0.016853932584269662,534,0,0,0,0,0,0,0,246351.25,34577250.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,4.0,0.0,3.0,403.0,3046.894,127.155742695609,37.415092998348,0.0269797944360839,1,27657.0,2.55,0.94,2.107324147933285,0.9745762711864406,0.915525465456224,0.7338775510204082,0.2034927866362946,0.2695881693603789,0.4501211266587121,0.0767979173446143,0.0,0.8799126637554585,0.008733624454148471,458,0,0,0,0,0,0,0,239957.14285714287,33181428.57142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,14.0,0.0,3.0,661.0,13.26,127.16054394831,37.412095194927794,0.0316258793104537,2,27657.0,2.55,0.94,2.107324147933285,0.9745762711864406,0.915525465456224,0.7338775510204082,0.2034927866362946,0.2695881693603789,0.4501211266587121,0.0767979173446143,0.0,0.8674540682414699,0.01837270341207349,662,0,0,0,0,0,0,0,257500.0,37349125.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,12.0,0.0,2.0,882.0,328.86,127.164979550668,37.4114763959296,0.0342243811720985,2,27657.0,2.55,0.94,2.107324147933285,0.9745762711864406,0.915525465456224,0.7338775510204082,0.2034927866362946,0.2695881693603789,0.4501211266587121,0.0767979173446143,0.0,0.8776119402985074,0.011940298507462687,1005,0,0,0,0,0,0,0,243200.0,34314111.11111111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,4.0,1.0,2.0,665.0,4221.104,127.1143227507094,37.40079967670162,0.0067859651421782,2,19109.5,2.86,0.955,1.8565957446808508,0.9240582021128164,0.9454321815945432,0.7738172391445236,0.2205970852193935,0.2525707109029539,0.4552186085454879,0.0716135953321646,0.0,0.8580645161290322,0.005161290322580645,688,0,0,0,0,0,0,0,269688.5714285714,39464285.71428572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,21.0,1.0,2.0,985.0,11880.48,129.20559817891785,35.19117753848096,0.0057500707344953,1,9960.0,1.97,0.93,2.455357142857143,1.1663652802893312,0.9013605442176872,0.6147368421052631,0.1003012048192771,0.2405622489959839,0.5051204819277109,0.1540160642570281,0.0,1.1067415730337078,0.02359550561797753,890,0,0,0,0,0,0,0,243825.0,29729833.333333332,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
494,10.0,0.0,6.0,358.0,232.26,127.141730379283,35.3687474096638,0.3139392616311249,1,10130.0,2.25,0.95,1.7176656151419558,1.0050352467270895,1.0326530612244895,0.5699899295065458,0.2071076011846002,0.1965449160908193,0.4424481737413623,0.1538993089832181,0.0,0.7246963562753036,0.020242914979757085,494,0,0,0,0,0,0,0,96302.0,19472200.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
571,10.0,0.0,2.0,492.0,3344.0824123576062,127.48226929451864,34.984240746312594,0.5618023260635677,1,25184.0,2.34,0.96,1.7360793287566745,1.1342130672674606,0.9144639632244296,0.7234352256186317,0.1796378653113087,0.2633020965692503,0.46303208386277,0.0940279542566709,0.0,0.861646234676007,0.017513134851138354,571,0,0,0,0,0,0,0,128800.0,20646200.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
550,15.0,0.0,4.0,385.0,757.998,127.50292986386948,34.987018786438234,0.5814042088885273,1,12674.0,2.03,1.0,2.0544354838709675,1.1048513302034428,1.0789293067947838,0.6105347166799681,0.1505444216506233,0.2122455420546,0.4779864289095786,0.159223607385198,0.0,0.7,0.02727272727272727,550,0,0,0,0,0,0,0,78885.0,12972000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
383,15.0,0.0,4.0,385.0,226.94,127.51345883039,34.935651228565895,0.604206365408456,1,44014.0,2.49,1.0,1.7375201288244766,1.1855670103092784,0.9319410094348264,0.7282546901648664,0.1916435679556504,0.2600990593901939,0.4791884400418049,0.0690689326123506,0.0,1.0052219321148825,0.0391644908616188,383,0,0,0,0,0,0,0,103252.85714285714,18903857.14285714,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
996,23.0,0.0,4.0,834.0,8.843,128.6963561820953,36.56259510088288,0.5629598415639226,1,21492.0,2.25,0.91,1.813040062843676,1.0438311688311688,0.8879392212725546,0.5246025738077215,0.2094732923878652,0.2343197468825609,0.46249767355295,0.0937092871766238,0.0,0.8373493975903614,0.023092369477911646,996,0,0,0,0,0,0,0,153778.0,18973200.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
882,16.0,0.0,2.0,755.0,5178.52,126.779471855446,37.3347663777533,0.012231327810841,1,22652.0,2.24,1.16,1.7391304347826086,1.3346379647749511,1.1815861798193954,0.7680826636050516,0.1780858202366237,0.2633321561010065,0.4905968567896874,0.0679851668726823,0.0,0.8560090702947846,0.018140589569160998,882,0,0,0,0,0,0,0,209725.0,30647500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,16.0,0.0,2.0,527.0,4567.48,126.78911100539555,37.338712439959394,0.0118542316318868,1,22652.0,2.24,1.16,1.7391304347826086,1.3346379647749511,1.1815861798193954,0.7680826636050516,0.1780858202366237,0.2633321561010065,0.4905968567896874,0.0679851668726823,0.0,0.8569105691056911,0.026016260162601626,615,0,0,0,0,0,0,0,221325.0,32578833.333333332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,15.0,1.0,7.0,405.0,4382.844,126.78888050161864,37.33397982194077,0.0071290607625959,1,22652.0,2.24,1.16,1.7391304347826086,1.3346379647749511,1.1815861798193954,0.7680826636050516,0.1780858202366237,0.2633321561010065,0.4905968567896874,0.0679851668726823,0.0,0.8617021276595744,0.031914893617021274,470,0,0,0,0,0,0,0,219355.7142857143,32582571.42857143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,9.0,0.0,8.0,413.0,5681.78,126.78582417280136,37.332608367481214,0.0066757628293159,1,22652.0,2.24,1.16,1.7391304347826086,1.3346379647749511,1.1815861798193954,0.7680826636050516,0.1780858202366237,0.2633321561010065,0.4905968567896874,0.0679851668726823,0.0,0.8658280922431866,0.018867924528301886,477,0,0,0,0,0,0,0,207050.0,30225571.42857143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,9.0,0.0,2.0,425.0,151.042,126.8867525965042,37.298505129202965,0.0206106347568661,1,17770.0,2.3,1.02,2.0,1.17926455566905,0.9957322551662174,0.8021806853582555,0.1296567248171075,0.2401238041643219,0.5,0.1302194710185706,0.0,0.8568548387096774,0.018145161290322582,496,0,0,0,0,0,0,0,171570.0,14614500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,24.0,0.0,8.0,941.0,7893.72,129.0317757396158,35.331009629107854,0.009398650214473,1,22396.0,2.17,1.04,1.7787215020116227,1.1512295081967212,0.9478138222849084,0.7063670411985019,0.1706108233613145,0.2343722093230934,0.4933023754241829,0.1017145918914091,0.0,0.7468253968253968,0.01904761904761905,1260,0,0,0,0,0,0,0,127200.0,20121000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
390,15.0,0.0,2.0,334.0,153.44,126.98255720315558,37.82872951167129,0.0748028044785815,1,11899.0,1.99,1.18,2.0026178010471205,1.353634577603143,1.2573451327433631,0.7867803837953091,0.1218589797461971,0.2013614589461299,0.5359273888562064,0.1408521724514665,0.0,0.8564102564102564,0.038461538461538464,390,0,0,0,0,0,0,0,75324.28571428571,12889571.42857143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,13.0,0.0,4.0,335.0,4130.8240000000005,127.077974957757,37.7966633210321,0.0306743118433026,1,50148.0,2.6,0.96,1.699854862119013,0.9808976261127595,0.9613679003922906,0.7474856321839081,0.2313751296163356,0.2129895509292494,0.4586224774666986,0.0970128419877163,0.0,1.0151515151515151,0.03939393939393939,330,0,0,0,0,0,0,0,167230.0,24491000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,26.0,0.0,3.0,779.0,4897.681,127.08589020994155,37.79599110577696,0.0370221422917998,1,50148.0,2.6,0.96,1.699854862119013,0.9808976261127595,0.9613679003922906,0.7474856321839081,0.2313751296163356,0.2129895509292494,0.4586224774666986,0.0970128419877163,0.0,1.0077619663648125,0.03363518758085381,773,0,0,0,0,0,0,0,146160.9090909091,21361363.636363637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,15.0,0.0,8.0,448.0,112.563,127.0758150656652,37.8329634163489,0.0175431239932112,1,27364.0,2.5,0.98,1.7423053711526857,1.0495818399044206,0.9993444772205834,0.6545566502463054,0.2051966086829411,0.2507674316620377,0.4458412512790528,0.0981947083759684,0.0,0.8145454545454546,0.02727272727272727,550,0,0,0,0,0,0,0,141510.0,25592500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,10.0,0.0,2.0,270.0,3210.77,126.999618481769,37.8010749987718,0.0525323107575965,1,26324.0,2.27,1.03,1.5943474646716542,1.1992063492063492,1.0586699431730917,0.7155131264916468,0.1437471508889226,0.2105303145418629,0.5091931317428963,0.1365294028263182,0.0,0.8333333333333334,0.030864197530864196,324,0,0,0,0,0,0,0,125717.5,17681750.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,7.0,0.0,2.0,480.0,5726.42,126.51469668111127,35.2700226188246,0.2731607828500417,1,21620.0,2.17,0.97,1.986713906111604,1.04170363797693,0.9993759101310588,0.6793598233995585,0.201850138760407,0.2128584643848289,0.4445420906567993,0.1407493061979648,0.0,0.903954802259887,0.013182674199623353,518,0,0,0,0,0,0,0,108990.0,14863285.714285715,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
355,16.0,0.0,2.0,291.0,195.7,128.44134485055875,36.652939716420754,0.7045935621709322,1,14619.0,2.0,0.98,1.9826589595375723,1.2539388322520852,0.9949986107252016,0.6891817682591982,0.1320883781380395,0.1663588480744237,0.4911416649565634,0.2104111088309734,0.0,0.819718309859155,0.04507042253521127,355,0,0,0,0,0,0,0,102602.0,14380600.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
389,4.0,0.0,4.0,352.0,4287.225,127.14957125471511,37.29546254619677,0.0213213272058547,1,39189.0,2.63,0.94,1.7811550151975684,1.01142313184198,0.905971100722482,0.7492795389048992,0.2026589093878384,0.215672765316798,0.4577560029600143,0.1239123223353492,0.0,0.9048843187660668,0.010282776349614395,389,0,0,0,0,0,0,0,221980.0,24665000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,3.0,0.0,2.0,658.0,7061.035,127.15144014440254,37.29550341946845,0.0219437733229136,1,39189.0,2.63,0.94,1.7811550151975684,1.01142313184198,0.905971100722482,0.7492795389048992,0.2026589093878384,0.215672765316798,0.4577560029600143,0.1239123223353492,0.0,0.9241573033707865,0.004213483146067416,712,0,0,0,0,0,0,0,219605.0,25314666.666666668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,1.0,0.0,3.0,572.0,5285.38,127.16317735245904,37.28449876979869,0.0186293371799136,2,28277.5,2.78,0.93,1.7477958236658933,0.9079340141398272,0.9371509478486588,0.7288495575221239,0.2634603483334807,0.2147290248430731,0.4354522146582973,0.0863584121651489,0.0,1.0196078431372548,0.0017825311942959,561,0,0,0,0,0,0,0,200167.5,19699000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,2.0,1.0,4.0,822.0,6879.284000000001,127.162688131877,37.260481323643,0.0032352754959039,1,25423.5,2.835,0.955,1.823308270676692,0.9101362108614894,0.9470164162251368,0.8019207683073231,0.2582256573642496,0.212362577929868,0.440851967667709,0.0885597970381733,0.0,1.0073529411764706,0.0024509803921568627,816,0,0,0,0,0,0,0,208745.0,20811500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,6.0,0.0,3.0,909.0,4629.51,127.15763264907676,37.28396385843568,0.0156626095426786,2,28277.5,2.78,0.93,1.7477958236658933,0.9079340141398272,0.9371509478486588,0.7288495575221239,0.2634603483334807,0.2147290248430731,0.4354522146582973,0.0863584121651489,0.0,1.012249443207127,0.0066815144766146995,898,0,0,0,0,0,0,0,231854.0,22459000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,6.0,0.0,3.0,530.0,247.1,127.111439245266,37.2501930735135,0.011928800774142,1,33469.0,2.69,0.98,1.78021978021978,1.0126549586776858,0.9700622083981336,0.8047435190292334,0.2152140786996922,0.2328423317099405,0.4541814813708208,0.0977621082195464,0.0,0.9122203098106713,0.010327022375215147,581,0,0,0,0,0,0,0,188680.0,16161500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,7.0,0.0,3.0,771.0,277.2,127.10848851649006,37.24479675658952,0.0170168927922684,1,21680.0,2.45,0.99,1.9712368168744008,1.0703789636504253,0.9588065447545716,0.7975206611570248,0.1833487084870848,0.2469557195571956,0.4693726937269373,0.1003228782287822,0.0,0.9059929494712103,0.008225616921269096,837,0,0,0,0,0,0,0,207779.0909090909,17635818.181818184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,3.0,1.0,11.0,717.0,4197.47,127.110403540382,37.2881314711908,0.002170081266386,1,38473.0,2.4,1.0,2.058098591549296,1.0429988974641675,1.0069006543723973,0.7400670177118238,0.178098926519897,0.2889818833987472,0.4384373456709899,0.0944818444103657,0.0,1.0346320346320346,0.004329004329004329,693,0,0,0,0,0,0,0,178760.0,16944333.333333332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,3.0,0.0,2.0,136.0,5077.638,127.12680643254107,37.329252678493376,0.0199076117827173,2,37534.0,2.55,0.955,1.7862759113652609,0.9660249150622876,0.9344592592592592,0.7544401544401544,0.1968348697181222,0.2775083923908989,0.4348590611179198,0.0907976767730591,0.0,1.0,0.022058823529411766,136,0,0,0,0,0,0,0,175780.0,19221000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,5.0,0.0,2.0,277.0,4829.096,127.132846283792,37.329833523910295,0.0259041233793389,1,37534.0,2.55,0.955,1.7862759113652609,0.9660249150622876,0.9344592592592592,0.7544401544401544,0.1968348697181222,0.2775083923908989,0.4348590611179198,0.0907976767730591,0.0,1.231111111111111,0.022222222222222223,225,0,0,0,0,0,0,0,193180.0,20779500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,7.0,0.0,4.0,692.0,5367.719,127.07502018451169,37.27439851270741,0.0153746952907558,1,24064.5,2.535,0.985,2.191107310816588,1.0403848957573991,0.9666383941193102,0.7261146496815286,0.2080658231004176,0.2907810259926448,0.4335847410085396,0.067568409898398,0.0,0.7990762124711316,0.008083140877598153,866,0,0,0,0,0,0,0,233627.14285714287,34634571.428571425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,8.0,0.0,3.0,317.0,4565.811,127.07415593741,37.2715157273044,0.0129071245108277,1,24064.5,2.535,0.985,2.191107310816588,1.0403848957573991,0.9666383941193102,0.7261146496815286,0.2080658231004176,0.2907810259926448,0.4335847410085396,0.067568409898398,0.0,0.8276762402088773,0.020887728459530026,383,0,0,0,0,0,0,0,234198.0,34855600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,30.0,0.0,4.0,581.0,7044.57,129.351190257913,35.6427963929528,0.3474178590949315,1,38609.0,2.645,1.04,2.2272086466165413,1.0975511030155838,1.0512124502352516,0.6792611251049538,0.239387189515398,0.2684348208966821,0.4403765961304359,0.051801393457484,0.0,0.8069444444444445,0.041666666666666664,720,0,0,0,0,0,0,0,181025.0,23024125.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
280,2.0,0.0,2.0,280.0,5630.39,129.3958577812122,36.99148292699064,0.305835087752467,1,13939.0,2.24,1.03,1.8289817232375984,1.250384024577573,1.055766793409379,0.6107732406602954,0.1913336681254035,0.2102015926537054,0.4654566324700481,0.1330081067508429,0.0,1.0,0.007142857142857143,280,0,0,0,0,0,0,0,118580.0,17393333.333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
307,19.0,0.0,5.0,296.0,3270.41,127.95330489133843,37.33802207662559,0.3294271362028081,1,12744.0,2.21,0.93,1.7033333333333334,1.086761406133134,0.90181594336719,0.6606334841628959,0.1522284996861268,0.2189265536723164,0.4848556183301946,0.1439893283113622,0.0,0.9641693811074918,0.06188925081433225,307,0,0,0,0,0,0,0,247746.66666666666,27252333.333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,9.0,0.0,4.0,195.0,3715.04,127.9533636235024,37.33659802698201,0.3292496179725526,1,12744.0,2.21,0.93,1.7033333333333334,1.086761406133134,0.90181594336719,0.6606334841628959,0.1522284996861268,0.2189265536723164,0.4848556183301946,0.1439893283113622,0.0,0.8405172413793104,0.03879310344827586,232,0,0,0,0,0,0,0,202316.66666666666,18580333.333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,18.0,0.0,2.0,715.0,4068.526,127.92213983044844,37.33855292390887,0.2988461628399409,1,32936.0,2.34,0.96,1.9203758654797232,1.0357739088957787,0.9005335365853658,0.6801007556675063,0.2258319164440126,0.259169298032548,0.4542445955793053,0.060754189944134,0.0,1.1877076411960132,0.029900332225913623,602,0,0,0,0,0,0,0,206600.0,20805833.333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,21.0,0.0,7.0,525.0,2629.9120000000003,127.924294180922,37.351179824266,0.3035533837854754,1,30950.0,2.275,0.955,1.958307210031348,1.0592956396741735,0.8874593805955302,0.6769290724863601,0.1929725363489499,0.2777221324717286,0.4597899838449112,0.0695153473344103,0.0,1.0057471264367817,0.040229885057471264,522,0,0,0,0,0,0,0,185806.66666666666,17754666.666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,3.0,1.0,8.0,537.0,12.486,128.69067164338793,35.86926374745215,0.0021115980327351,1,43034.0,2.14,0.96,2.195415472779369,1.091974223784417,0.9452028269919645,0.6312479311486263,0.1696565506343821,0.2489426964725566,0.466886647766882,0.1145141051261793,0.0,1.175054704595186,0.006564551422319475,457,0,0,0,0,0,0,0,188860.0,27340428.57142857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
808,7.0,2.0,2.0,728.0,1951.36,128.69447054715098,35.8639268895607,0.0061320143377459,1,43034.0,2.14,0.96,2.195415472779369,1.091974223784417,0.9452028269919645,0.6312479311486263,0.1696565506343821,0.2489426964725566,0.466886647766882,0.1145141051261793,0.0,0.900990099009901,0.008663366336633664,808,0,0,0,0,0,0,0,146577.14285714287,21417857.14285714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
712,13.0,2.0,7.0,641.0,10.44,128.697477089659,35.864125938972705,0.0074099086988354,1,43034.0,2.14,0.96,2.195415472779369,1.091974223784417,0.9452028269919645,0.6312479311486263,0.1696565506343821,0.2489426964725566,0.466886647766882,0.1145141051261793,0.0,0.9002808988764045,0.018258426966292134,712,0,0,0,0,0,0,0,156280.0,22844600.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
757,21.0,0.0,12.0,761.0,5897.55,128.819629949439,35.1695375115437,0.0795037579321271,1,72820.0,2.77,0.98,2.045125348189415,0.9699232081911264,0.991833753817554,0.6783042394014963,0.2974045591870365,0.2536391101345784,0.411988464707498,0.0369678659708871,0.0,1.0052840158520475,0.02774108322324967,757,0,0,0,0,0,0,0,148017.14285714287,24433142.85714286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
356,10.0,0.0,3.0,550.0,1000.769,127.59866401371674,36.99291307220403,0.2885883955271192,1,19646.0,1.97,1.15,1.8983050847457628,1.393510324483776,1.1985661525092328,0.684971098265896,0.1596762699786216,0.2065051409956225,0.5151175811870101,0.1187010078387458,0.0,1.5449438202247192,0.028089887640449437,356,0,0,0,0,0,0,0,105390.0,12851666.666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
283,8.0,0.0,1.0,227.0,5490.121,128.255148217196,35.3213353216251,0.5317422254109201,1,9524.0,2.03,0.98,1.9389671361502347,1.0374331550802138,1.0815118397085608,0.5712765957446808,0.1649517009659807,0.2000209995800084,0.4799454010919781,0.1550818983620327,0.0,0.8021201413427562,0.028268551236749116,283,0,0,0,0,0,0,0,106110.0,12168250.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
467,7.0,1.0,5.0,403.0,1414.306,126.95579744144516,37.3198857661361,0.0078342427226433,1,29534.0,2.35,1.04,2.02233676975945,1.1979883536262572,1.0268930288461535,0.691129883843717,0.1535856978397778,0.2811674680029796,0.4567955576623552,0.1084512764948872,0.0,0.8629550321199143,0.014989293361884369,467,0,0,0,0,0,0,0,215228.0,25544800.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,9.0,0.0,3.0,436.0,5175.83,126.99970074024466,37.39268808060128,0.0246476850077008,1,37180.0,2.49,0.97,2.067264573991032,1.0651446565636686,0.9344389165284688,0.7293689320388349,0.1705217859064013,0.2822216245293168,0.4706024744486283,0.0766541151156535,0.0,0.8616600790513834,0.017786561264822136,506,0,0,0,0,0,0,0,243595.0,34112875.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,7.0,0.0,3.0,214.0,13.32,126.999932245222,37.390302172828,0.0258057060457494,1,37180.0,2.49,0.97,2.067264573991032,1.0651446565636686,0.9344389165284688,0.7293689320388349,0.1705217859064013,0.2822216245293168,0.4706024744486283,0.0766541151156535,0.0,0.8806584362139918,0.02880658436213992,243,0,0,0,0,0,0,0,299130.0,44968200.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,4.0,0.0,2.0,422.0,9.0,127.45909672964493,37.28139628623352,0.0241125041276783,1,54715.0,2.82,1.0,2.0007949125596185,1.0079323109465892,0.9902063658621896,0.609375,0.2650278716988029,0.2775838435529562,0.4159736818057205,0.0414146029425203,0.0,0.8038095238095239,0.007619047619047619,525,0,0,0,0,0,0,0,133610.0,15776000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,4.0,0.0,4.0,404.0,5368.94,127.45698831666358,37.28180450282852,0.0229925526090221,1,54715.0,2.82,1.0,2.0007949125596185,1.0079323109465892,0.9902063658621896,0.609375,0.2650278716988029,0.2775838435529562,0.4159736818057205,0.0414146029425203,0.0,0.9078651685393259,0.008988764044943821,445,0,0,0,0,0,0,0,191380.0,27996000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,7.0,0.0,8.0,362.0,9.0,126.995550379339,35.9593500690523,0.3257652600983743,2,32354.0,2.42,0.99,1.6085106382978724,1.1066456527449435,1.00146315509444,0.5788812067881836,0.2094022377449465,0.2478827965630216,0.4650738703096989,0.0776410953823329,0.0,0.7042801556420234,0.013618677042801557,514,0,0,0,0,0,0,0,103410.0,16954000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
