단지코드,총세대수,전용면적,전용면적별세대수,공가수,지하철역,버스정류장,단지내주차면수,임대보증금,임대료,연면적,위도,경도,subway_dist,환승역 수,총인구수,세대당_인구,남/여비율,남/여_0~19세,남/여_20~39세,남/여_40~69세,남/여_70세이상,0~19세_비율,20~39세_비율,40~69세_비율,70세이상_비율,전용면적_std,전용면적별세대수_std,임대보증금_std,임대료_std,강원도,경기도,경상남도,경상북도,광주광역시,대구광역시,대전광역시,부산광역시,세종특별자치시,울산광역시,전라남도,전라북도,제주특별자치도,충청남도,충청북도,상가,아파트,공공임대(50년),공공임대(분납),국민임대,영구임대,임대상가,행복주택,"공공임대(5년,10년)",A,C,D,E,G,H,I,J,K,L,M,N
C2112,377.0,41.02333333333333,62.833333333333336,21.0,0.0,4.0,382.0,20976000.0,146576.66666666666,5080.330000000001,128.44729520249032,36.09055755033358,0.17362823773109126,1.0,48115.0,2.15,1.07,1.9680284191829485,1.1729767769176636,1.0486294416243656,0.5559845559845559,0.21785306037618204,0.3208770653642315,0.4193910422945027,0.0418788319650836,4.754587959714985,46.071321520732035,4670288.727691255,31505.490738388235,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2113,990.0,31.30125,123.75,32.0,0.0,2.0,701.0,10417625.0,132262.5,323.13000000000005,127.92114628495493,37.29922559210485,0.29307454339076466,1.0,8632.0,1.82,1.11,1.7491749174917497,1.3217011995637948,1.1739572736520854,0.7113997113997115,0.12082947173308621,0.24664040778498614,0.4951343836886006,0.1373957367933271,8.447823789930414,81.61013592510606,4681278.36440005,57869.28811677968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
C2128,335.0,44.3175,83.75,3.0,0.0,4.0,278.0,18115000.0,100945.0,5558.64,127.512735401912,37.8344727708444,0.02005230502544171,1.0,19432.0,2.07,1.04,1.9276315789473684,1.169791108730584,1.089720868409393,0.7115902964959568,0.1427027583367641,0.2084705640181144,0.4854363935776039,0.1633902840675175,8.95038686314731,58.625222103346154,6087315.82883622,34056.89504344165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2131,538.0,54.38666666666666,89.66666666666667,5.0,0.0,3.0,451.0,42049000.0,259561.66666666666,269.09999999999997,127.10242052979099,36.1798555077881,0.1036031697980545,2.0,35011.0,2.15,0.9900000000000001,1.9483667017913595,1.1075622357914516,0.9831007553450263,0.6698396793587175,0.2060495272914227,0.2563194424609408,0.4424323783953615,0.095198651852275,3.9143360441672175,64.63023028480299,15568712.342387214,138709.80836504197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2144,828.0,42.635714285714286,118.28571428571429,17.0,0.0,2.0,585.0,14890428.57142857,131955.7142857143,460.74499999999995,129.197168997855,35.182910662430395,0.01737897256140072,1.0,9960.0,1.9700000000000002,0.9299999999999999,2.455357142857143,1.1663652802893314,0.9013605442176872,0.6147368421052631,0.10030120481927708,0.24056224899598394,0.5051204819277109,0.1540160642570281,3.907022980662972,75.45354925540677,666549.5373295866,21359.518453640954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2152,120.0,29.335,60.0,9.0,0.0,1.0,40.0,10113500.0,102835.0,0.0,127.70299272649281,38.11441288214362,0.2303083310405055,1.0,8365.0,2.1,1.09,1.9809782608695647,1.425531914893617,1.15767131594906,0.6087533156498673,0.1707112970711297,0.2589360430364614,0.4253436939629408,0.14500896592946802,6.371032098490797,8.48528137423857,2196980.769146603,22337.503217683035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C2174,954.0,28.918,189.2,41.0,0.0,3.0,667.0,24856000.0,136400.0,13955.25,129.368246443121,35.5993959008671,0.3126866345662001,1.0,36060.0,2.66,1.04,2.3539772727272728,1.1119388729703916,1.0137092602172788,0.7093712930011863,0.22165834719911262,0.306600110926234,0.43178036605657233,0.0399611758180809,8.31046749587531,174.26761030093917,7094901.69065083,39323.02124710155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
C2175,595.0,83.19,99.16666666666667,5.0,0.0,3.0,685.0,56166666.666666664,511666.6666666667,31585.78,128.739633330704,35.3069297751458,0.13160294691208627,1.0,55651.0,2.33,1.0600000000000003,2.1784021665538247,1.1465919701213816,1.088124178712221,0.6799329702555509,0.2232125208891125,0.24786616592693747,0.4568651057483244,0.07205620743562559,4.101482658746714,113.1696366816942,4490731.195102493,20412.414523193154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2177,1245.0,41.917199999999994,49.8,2.0,0.0,1.0,187.0,5582099.906287494,135776.59749634273,2997.679999999999,127.01491822515104,36.76335428200619,0.020815094076011283,1.0,28984.0,2.369999999999999,0.9899999999999995,1.909142212189615,1.0300000000000002,1.0474377280660006,0.5802707930367501,0.23205906707148757,0.23813138283190732,0.44524565277394446,0.08456389732266073,75.56537034912223,150.54373672347404,9396987.529685732,223941.34297765038,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,3,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
C2189,382.0,36.015,94.5,45.0,0.0,2.0,300.0,11460750.0,130975.0,22.04,126.84861399999998,35.493656,0.17371332938264164,1.0,3900.0,1.74,1.06,1.7904761904761906,1.3462783171521036,1.228395061728395,0.6661211129296236,0.0902564102564102,0.1858974358974359,0.4628205128205128,0.261025641025641,8.352777981007277,78.10036278191457,5720152.292553058,29751.904700931897,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C2215,496.0,41.425,124.0,8.0,0.0,6.0,350.0,15791500.0,95050.0,9.0,126.87285634208828,35.196497618920546,0.044560618313795014,1.0,37886.0,2.34,1.01,2.049082796232028,1.107795957651588,0.9891237932298668,0.6670822942643392,0.2107638705590455,0.2890249696457794,0.4296309982579316,0.0705801615372433,5.53678908152851,87.71164878927618,2918505.610753558,8787.271097066106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2222,456.0,41.11571428571428,65.14285714285714,16.0,0.0,3.0,372.0,12692285.714285715,110590.0,3894.0499999999997,129.2150833371729,35.99448832024628,0.48866256465175256,1.0,24444.0,2.0,0.9800000000000002,1.632885211995864,1.2664359861591696,1.0373230373230369,0.6506565307532827,0.1257159221076746,0.16077565046637213,0.5180821469481264,0.1954262804778268,4.931158948100189,48.649866637119615,3615534.894234679,25349.015759985632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2224,826.0,55.77,413.0,26.0,0.0,4.0,746.0,29896500.0,339210.0,6937.26,128.05693551416599,35.166933451829,0.7656001924108871,1.0,24288.0,2.555,0.915,1.6847383265434033,1.0368203716448727,0.8844008788237282,0.5620777027027027,0.2210762516469038,0.2437005928853755,0.4590744400527009,0.0761487154150197,5.911412690719537,346.4823227814083,3251984.086676932,34139.11539568652,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2253,1161.0,38.4183870967742,37.45161290322581,0.0,0.0,2.0,173.0,8455422.826467175,558119.4124034194,1520.919999999999,127.94200297270206,37.331906531262895,0.317287715612401,1.0,11991.0,2.1700000000000013,0.9349999999999996,1.449873631002527,1.1049941014549745,0.9416105229387235,0.6471544715447155,0.14535901926444836,0.2232090734717706,0.5047118672337588,0.12672004003002255,41.05841960725183,140.344062624603,11212326.999343313,2098631.198790655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
C2267,1191.0,41.538000000000004,119.1,33.0,0.0,15.0,1052.0,27069000.0,253575.0,15.55,127.09793714222084,37.00306512386303,0.01749044967420535,1.0,71307.5,2.485,1.01,2.2299683711122817,1.0562432849068062,1.0045554185504864,0.691334894613583,0.23034042702380525,0.30864916032675377,0.41037057812993016,0.0506398345195105,8.265381351691458,59.69822256799425,11770391.242435401,67727.03485315152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2268,900.0,30.45636363636364,81.81818181818181,45.0,0.0,2.0,633.0,59321454.54545455,42822.72727272727,249.57999999999996,128.992252272737,35.3069129551925,0.023893256126674468,1.0,120892.0,2.52,0.9800000000000003,2.313416188655194,0.9854089484183531,0.9795505792706632,0.7042761463163317,0.23594613373920523,0.28814148165304576,0.42118585183469553,0.05472653277305361,8.998816891933373,87.85307983425304,22016035.003440727,35663.78838287068,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
C2269,618.0,44.961,61.8,4.0,0.0,2.0,545.0,23367400.0,204590.0,5991.277999999999,127.14665987039487,37.29522290964154,0.020479392580905784,1.0,39189.0,2.6299999999999994,0.9399999999999997,1.7811550151975684,1.01142313184198,0.9059711007224822,0.7492795389048991,0.20265890938783843,0.21567276531679802,0.4577560029600143,0.12391232233534918,5.035934096294565,29.38177817779055,5120057.187180628,48351.1277588802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2292,906.0,35.696000000000005,181.2,22.0,0.0,2.0,906.0,16817600.0,206212.0,640.24,127.25397051843133,36.48366049705136,0.10972271411280277,1.0,32196.0,2.45,0.9399999999999998,1.9549867608120035,0.8714600956233911,0.9951028403525954,0.6574257425742575,0.2782954404273823,0.3160951671015033,0.3796123742079761,0.0259970182631382,8.85202971074996,118.0643892119889,8774847.964494884,50268.808619262105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C2295,496.0,47.358000000000004,99.2,22.0,0.0,1.0,378.0,17430400.0,107356.0,300.39799999999997,128.4495083282959,35.82834042553831,0.033230491597882994,1.0,8379.0,2.04,1.08,1.7768361581920904,1.2554179566563468,1.1761477045908184,0.7010050251256281,0.1440506026972192,0.1738870986991287,0.52046783625731,0.16159446234634198,10.25685478107202,90.4969612749511,7919315.488096178,30585.971130568996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2303,963.0,81.55833333333332,160.5,16.0,0.0,6.0,1161.0,56233333.333333336,529000.0,4144.247013861328,127.25854208682848,37.00426387522253,0.1584282181937854,1.0,24463.0,2.2100000000000004,1.03,1.9564164648910405,1.1343101343101345,1.0328268617520164,0.6400665004156276,0.1905326411315047,0.2858194007276294,0.44299554429137883,0.0806524138494869,5.134613584941578,123.211606596132,5680375.574437545,27386.127875258306,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2318,420.0,49.94,210.0,1.0,2.0,8.0,210.0,21801000.0,234350.0,293.028,129.16998290682594,35.17372910679518,0.007987121772355141,1.0,22475.5,2.465,0.8825000000000001,1.7305867126833476,0.9386753203528041,0.8456473707467963,0.6280744905130007,0.1731774599007808,0.2591599741941225,0.4645836577606727,0.1030789081444239,0.0,93.33809511662427,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2323,603.0,45.435,75.375,11.0,0.0,2.0,562.0,25436000.0,138095.0,6183.267,126.81129441836926,35.18374610926538,0.0396714517745384,2.0,51326.5,2.645,1.0199999999999998,1.806910569105691,0.993145581880495,1.0077905012201993,0.6059160305343512,0.28984053071999843,0.260606119645797,0.4167632704353501,0.0327900791988543,5.231678233880326,34.284263362156615,5209991.061138479,25574.36551370476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2363,864.0,26.72,142.66666666666666,36.0,0.0,6.0,603.0,20286666.666666668,118166.66666666667,175.48,129.16167264540502,35.3412219922964,0.08794467053645204,1.0,81775.0,2.6,0.9800000000000001,2.2405651248306557,0.9417340117729224,0.9876457282060204,0.7562599049128368,0.2751819015591562,0.2379944970956894,0.41906450626719666,0.0677590950779578,6.230091492105071,158.16278534050502,4519144.461805427,26278.635175112628,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
C2369,656.0,55.925,328.0,3.0,0.0,3.0,528.0,25911000.0,110005.0,1578.18,127.099649955731,36.1935741894721,0.10287842181430043,2.0,35011.0,2.15,0.99,1.9483667017913595,1.1075622357914514,0.9831007553450264,0.6698396793587175,0.2060495272914227,0.2563194424609408,0.4424323783953615,0.095198651852275,5.7487781310466355,135.7645019878171,3152282.030529629,12508.718959190026,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2374,385.0,43.20166666666666,64.16666666666667,11.0,0.0,3.0,349.0,17341000.0,129430.0,4266.468,126.466965337122,34.8090083213795,0.4373291756282112,1.0,5431.0,2.16,1.12,1.4569536423841056,1.3192090395480225,1.3539462978030918,0.6849132176234979,0.0837783097035536,0.1511692137727858,0.5326827471920456,0.2323697293316148,3.939834598897096,33.82553276249565,2714512.9949956033,21032.54620819838,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2397,557.0,51.92333333333334,185.66666666666666,3.0,0.0,3.0,470.0,32448000.0,272630.0,151.042,126.80257743963499,37.47416243846,0.011076187406989601,1.0,56522.0,2.34,0.9700000000000001,1.8905075187969924,1.1059549356223175,0.9336709221881464,0.778600061671292,0.1404762747248858,0.2778033332153851,0.4796716322847739,0.1020487597749548,0.05507570547286291,226.2130264448388,62641.8390534633,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2404,214.0,29.526818181818182,9.090909090909092,15.0,0.0,5.0,117.0,20756363.636363637,129727.27272727272,3427.7300000000014,127.74182918411499,34.741598416900885,0.8865428139192144,1.0,4705.0,1.82,1.0300000000000002,1.9548872180451133,1.3433583959899744,1.0710944808231988,0.7654109589041093,0.11158342189160461,0.19872476089266736,0.47056323060573857,0.21912858660998938,7.652418470102012,11.892010486873673,5061434.527929753,31633.96579956096,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
C2411,962.0,43.56,192.2,25.0,0.0,2.0,840.0,25902400.0,102222.0,8694.222,129.05214125861215,35.39132827252582,0.058521942362972465,1.0,12753.0,2.01,1.04,1.6323529411764706,1.4244004171011468,1.0827606812070512,0.6586314152410575,0.1038187093232964,0.1823100446953658,0.5466164823962989,0.1672547635850388,5.634771512670233,104.24586322727632,26074462.886126723,47424.30832389651,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2417,494.0,49.415,247.0,21.0,0.0,4.0,447.0,27465500.0,218475.0,4984.625,129.36527755212333,35.595532893860025,0.3079692205389488,1.0,36060.0,2.66,1.04,2.3539772727272728,1.1119388729703916,1.0137092602172788,0.7093712930011863,0.2216583471991126,0.306600110926234,0.4317803660565724,0.0399611758180809,3.556747109368335,108.89444430272832,3530584.1584644318,44144.67634947616,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2423,207.0,45.599999999999994,103.5,0.0,0.0,2.0,152.0,14979500.0,129190.0,8.776,126.41075857922701,33.4659823206709,1.6971136063986418,1.0,37337.0,2.18,1.05,2.1963963963963966,1.085166968677194,1.1471661396253954,0.6542288557213929,0.1867584433671693,0.2157377400433886,0.4728285614805689,0.1246752551088732,8.810550493584385,0.7071067811865476,4414467.634947617,37957.49201409387,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2430,687.0,57.18666666666667,114.5,13.0,0.0,1.0,690.0,51761666.666666664,350968.3333333333,7357.099999999999,127.30384837494394,36.376257503287256,0.014193296195541315,1.0,28168.0,2.6,0.973333333333333,1.9404452690166971,1.008714596949891,0.9441125152011844,0.7318622534269476,0.2417282022152797,0.2618574268673672,0.43511549749124295,0.061298873426110005,4.1127152425941995,80.59962779070385,15067870.276408233,214404.38189707472,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2436,708.0,53.456,141.6,17.0,0.0,3.0,711.0,68761600.0,113184.0,2237.72,129.24838683435377,35.57074662479529,0.25881404817765186,1.0,70033.0,2.8,1.01,1.7937967914438502,1.1061756517337382,0.9807555238774055,0.7142857142857143,0.230662687590136,0.23764511016235196,0.47617551725615054,0.0555166849913612,3.6250558616385464,105.62575443517551,39469581.664872,87829.85642707154,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
C2451,395.0,59.45,98.75,2.0,0.0,3.0,433.0,50000000.0,450000.0,106.23,128.53492300594417,35.800977631261794,0.0158613041113865,1.0,76458.0,2.65,0.97,2.216700302724521,1.035123545027568,0.9209608460846084,0.7199110828834551,0.2218603677836197,0.2606921447068979,0.4466112113840278,0.0708362761254545,0.34880749227427055,167.60345064069136,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2456,349.0,34.33,86.5,17.0,0.0,4.0,270.0,12228750.0,155082.5,40.92,126.91016372617514,33.450130329747836,1.6568281522593493,1.0,15478.0,1.9,1.1,2.1004098360655736,1.173913043478261,1.2671194114318054,0.6606587942821628,0.1255976224318387,0.1841323168368006,0.5176379377180514,0.1726321230133092,9.802350058361855,47.085029467974216,6789171.838302518,48120.943725159836,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C2473,1147.0,42.76416666666666,95.58333333333333,17.0,0.0,1.0,1222.0,21375333.333333332,134938.33333333334,5061.599999999999,126.77951254473889,35.146390679997175,0.01426934082951121,1.0,32918.0,2.3799999999999994,1.0399999999999998,2.1117775354416577,1.1202803527017864,1.0698090692124107,0.6303170920340293,0.2295400692630172,0.2848897259857828,0.4215322923628409,0.06403791238835889,9.681523601294595,97.21621482161514,9327869.642131908,46880.53653767847,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2497,488.0,67.455,91.5,37.0,0.0,6.0,624.0,33400000.0,483000.0,5546.33,128.19221956682264,36.1200793147526,0.3541391175873006,1.0,22662.0,2.54,1.01,2.63768115942029,0.9635343618513325,1.0659532105525138,0.5880758807588076,0.2989586091254081,0.3088871238196099,0.3662960021180831,0.0258582649368987,8.643010663729008,87.13782186857783,2771281.2921102038,77364.93607140984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2523,371.0,45.16,123.66666666666667,2.0,0.0,13.0,281.0,20792333.333333332,173513.33333333334,4961.234,128.57142169658658,38.18887339102853,0.9072965285406388,1.0,16935.0,2.04,0.9899999999999999,2.0867052023121393,1.1431524547803618,0.9370783760578928,0.6170513424399435,0.1874815470918216,0.24487747268969592,0.4662828461765574,0.101358134041925,7.787188196005026,74.87545214109451,5553075.754330508,45073.132055952505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2535,558.0,55.925,279.0,23.0,0.0,2.0,480.0,23750000.0,228365.0,838.949,129.35693693429042,35.632092276186974,0.3390908270685139,1.0,37059.0,2.58,1.05,2.219662058371736,1.1156270376005215,1.0683114306967518,0.6656394453004623,0.2288243071858388,0.2626622412909145,0.4501740467902533,0.0583394047329933,5.7487781310466355,258.8010819142764,2640336.7209505686,37059.46640198695,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2547,626.0,32.79666666666666,104.33333333333333,9.0,0.0,8.0,566.0,24487166.666666668,186855.0,204.33,127.129441465179,37.6616598491249,0.019444523625294058,1.0,76076.0,2.4499999999999997,0.9500000000000001,2.1902754356379988,0.9535351687551451,0.9489595375722545,0.763447828904731,0.20451916504548076,0.28074557021925445,0.44320153530679834,0.0715337294284662,9.926485111390974,75.57159960373122,12917965.914441276,58264.360204159115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C2551,674.0,31.078333333333337,112.33333333333333,18.0,0.0,2.0,674.0,15215666.666666666,179385.0,295.96,127.283804751973,36.47555764301149,0.08886689927764534,1.0,19373.0,2.7899999999999996,0.96,2.2724409448818896,0.8762670394966795,0.9886157826649419,0.7247956403269756,0.2935012646466732,0.27708666701078816,0.3967377277654467,0.032674340577091794,10.568281632633884,77.02899886839155,9554168.716673715,65374.43743543802,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C2555,1442.0,45.337999999999994,288.4,23.0,0.0,6.0,1225.0,21222800.0,126568.0,28.0,126.85887238759821,35.1711675699068,0.022289483048022987,1.0,16229.0,2.57,0.9,1.6394671107410492,0.9916573971078975,0.8645935357492653,0.6268656716417911,0.24296013309507672,0.2206543841271797,0.46922176350976647,0.067163719267977,3.1796886640046993,130.23555582098155,1704331.0124503395,14738.297730742175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2557,964.0,49.99142857142857,137.71428571428572,31.0,0.0,4.0,818.0,32033285.714285713,185230.0,7985.43,129.192767646477,35.3211399553989,0.0531956480098707,1.0,81775.0,2.6,0.9800000000000002,2.2405651248306557,0.9417340117729224,0.9876457282060204,0.7562599049128369,0.2751819015591562,0.23799449709568937,0.41906450626719666,0.0677590950779578,4.926849664750045,126.41560331661896,4662794.609612199,32476.06195338345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2600,540.0,45.29600000000001,108.0,10.0,0.0,6.0,458.0,17013200.0,122550.0,6877.67,126.963719714214,36.0765533673212,0.2732073119265172,2.0,6869.0,2.04,0.96,1.4884488448844884,1.1878787878787882,1.0866625691456668,0.6126914660831511,0.1334983258116174,0.1576648711602853,0.4942495268598049,0.21458727616829226,9.316798269792043,93.91485505499116,7673455.232162367,29618.604794959534,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2602,349.0,36.325,87.25,5.0,0.0,2.0,270.0,12696000.0,113880.0,8094.28,126.90478097786199,35.8011553735422,0.4835104341939371,1.0,11314.0,2.18,0.94,1.7511380880121397,1.0807560137457044,0.9968737788198516,0.5462012320328542,0.2011666961286901,0.2140710624005656,0.4516528195156443,0.1331094219550998,7.809095124703416,48.6372628067548,4890346.477159535,15234.668796312353,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2608,1138.0,47.230000000000004,142.25,25.0,0.0,5.0,1141.0,21957000.0,183177.5,6054.620000000001,127.20911805609377,37.7255651843219,0.08051265630805039,1.0,92857.0,2.49,1.0199999999999998,1.816252494104843,1.057097224995009,1.045551833240275,0.7253276792598304,0.20822339726676503,0.2219326491271525,0.4734484206898779,0.0963955329162045,3.8690530402892445,95.62538515328598,3523190.5994424997,29467.23543676458,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2646,584.0,55.905,292.0,29.0,0.0,5.0,499.0,25394000.0,222355.0,250.75,127.95721816213734,37.38448986994845,0.3403280198596786,1.0,17383.0,2.2,1.0,1.812712826333712,1.1093117408906883,1.0147824030274362,0.6422976501305483,0.1766093309555312,0.2247885865500776,0.4900477477995743,0.1085543346948167,5.621498910433055,53.74011537017761,2627608.7988892104,42928.4526858353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2653,879.0,53.81,219.75,25.0,0.0,16.0,802.0,23511750.0,243055.0,5231.081,127.070096017189,37.0607105297915,0.017706743560016468,1.0,44218.0,2.2,1.06,1.6702401372212694,1.303370786516854,1.0296458416235574,0.6373106060606061,0.1729612375050884,0.2874395042742774,0.4613958116604097,0.0782034465602243,3.8402343678478785,206.35628574547144,1271500.0,20970.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2676,2572.0,53.87195652173912,55.91304347826087,25.0,0.0,2.0,418.0,23260314.261867084,1228204.5081115414,6.830000000000001,129.00183824572446,35.183283725875,0.014671529216637794,1.0,19510.0,1.9249999999999985,0.954999999999999,1.8560344827586204,1.2002590673575138,0.9958044687286569,0.6379888268156427,0.10784213223987689,0.21765761148129145,0.5242183495643257,0.15028190671450556,97.52040070603039,237.58917166561616,25004048.89973026,5582506.9243797045,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,3,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
C2688,150.0,30.426666666666666,25.0,1.0,0.0,3.0,107.0,8511333.333333334,109251.66666666667,2332.4,126.52989006216258,35.06820499791308,0.24626737949042318,1.0,3116.0,1.78,1.07,1.7345132743362832,1.6753246753246749,1.2949756888168558,0.612736660929432,0.11264441591784329,0.1322207958921694,0.4544287548138639,0.30070603337612317,8.546074342449092,21.382235617446554,4340818.294592238,43203.63892852854,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
