단지코드,지하철역,버스정류장,등록차량수,연면적,위도,경도,총인구수,세대당_인구,공가수_비율,세대당_가능주차면수,0~19 인구수,20~39 인구수,40~69 인구수,70세이상 인구수,sub_0,sub_1,sub_dist_0,sub_dist_1,sub_dist_2,type_0,type_1,type_2,type_3,type_8,type_9,type_10,type_11,type_12,type_13,apt임대료min,apt임대료25%,apt임대료50%,apt임대료75%,apt임대료max,apt임대보증금min,apt임대보증금25%,apt임대보증금50%,apt임대보증금75%,apt임대보증금max,store임대료min,store임대료25%,store임대료50%,store임대료75%,store임대료max,store임대보증금min,store임대보증금25%,store임대보증금50%,store임대보증금75%,store임대보증금max,apt전용면적min,apt전용면적25%,apt전용면적50%,apt전용면적75%,apt전용면적max,store전용면적mean,store전용면적std
C2232,0.0,3.0,248.0,2487.263,126.900367094159,35.109266298716506,45638.0,2.43,0.036619718309859155,0.9971830985915493,74.50348393882291,89.8895657127832,154.9576011218721,35.64934922652176,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,110110.0,110110.0,121945.0,155920.0,222340.0,19819000.0,19819000.0,22297000.0,28491500.0,39641000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.72,39.8175,43.375,50.144999999999996,59.88,0.0,0.0
C1973,0.0,3.0,457.0,351.414,126.90062819236613,35.107427724589556,45638.0,2.43,0.0390625,1.0,80.5896840352338,97.23265699636266,167.6161093825321,38.56154958587142,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,110110.0,110110.0,110110.0,166225.0,222340.0,19819000.0,19819000.0,19819000.0,29730000.0,39641000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.72,39.785,39.85,49.865,59.88,0.0,0.0
C2458,0.0,3.0,910.0,9.81,126.90347028305494,35.11012691044084,45638.0,2.43,0.032825322391559206,1.0,179.01823042201676,215.98816775494103,372.3347429773434,85.65885884569876,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,40670.0,40670.0,40670.0,165690.0,165690.0,29730000.0,29730000.0,78080000.0,78080000.0,78080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.59,46.9,46.9,51.91,51.93,0.0,0.0
C2574,0.0,6.0,826.0,3409.754000000001,126.82298400376499,35.1840918508925,42485.66666666666,2.6566666666666667,0.014056224899598393,0.8985943775100401,272.66786445624797,260.14138101477363,421.60251692727746,41.58823760170098,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,111090.0,111090.0,142310.0,142310.0,172280.0,19973000.0,19973000.0,26217000.0,26217000.0,32459000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.48,39.72,46.9,46.9,51.93,0.0,0.0
C2133,0.0,3.0,328.0,6504.203,126.81148054053688,35.18492176519033,51326.5,2.645,0.028169014084507043,0.9295774647887324,102.89338840559944,92.51517247425794,147.9509610045493,11.640478115593305,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,111090.0,118895.0,142310.0,164787.5,172280.0,19973000.0,21534000.0,26217000.0,30898500.0,32459000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.72,41.515,46.9,50.6725,51.93,0.0,0.0
C2096,0.0,2.0,525.0,276.0,126.86917842943173,35.20913607123726,30052.0,2.55,0.022357723577235773,0.7052845528455285,135.31146013576466,140.550379342473,198.04751763609747,18.090642885664852,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,77110.0,77110.0,81540.0,89570.0,97600.0,13022000.0,13022000.0,13022000.0,15363000.0,17704000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.19,36.265,36.63,41.425,46.22,0.0,0.0
C2010,0.0,3.0,690.0,2428.237,126.87004429111622,35.202647269156884,37886.0,2.34,0.017421602787456445,0.7061556329849012,181.46769255133822,248.8504988650161,369.9122895000792,60.769519083566486,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,85760.0,85760.0,85760.0,103250.0,119160.0,16140000.0,16140000.0,16140000.0,23131000.0,23131000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.84,39.84,39.84,49.51,49.51,0.0,0.0
C1879,0.0,2.0,713.0,225.855,126.87510617837401,35.216641571331394,22458.0,2.43,0.016877637130801686,0.8059071729957806,164.15241784664707,196.09644670050758,299.87496660432805,50.87616884851723,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,110850.0,110850.0,110850.0,135010.0,135010.0,19819000.0,19819000.0,19819000.0,24775000.0,24775000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9,46.9,46.9,51.93,51.93,0.0,0.0
C1131,0.0,7.0,1019.0,20.25,126.895771056552,35.1867758680317,38493.0,2.2,0.011098779134295227,0.7413984461709212,149.00802743355933,279.66508196295433,393.0244719819189,79.30241862156755,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,139980.0,141090.0,187660.0,233860.0,233860.0,19050000.0,19179750.0,20645000.0,22067000.0,22067000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.49,51.83500000000001,55.795,59.64,59.64,0.0,0.0
C1468,0.0,1.0,810.0,9.0,126.86602283636522,35.17725804419886,23570.0,2.4,0.020858895705521473,0.7042944785276074,153.69855748833265,227.59142978362323,365.6607976240984,68.0492151039457,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,95960.0,95960.0,95960.0,129850.0,129850.0,16852000.0,16852000.0,16852000.0,24343000.0,24343000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.77,39.77,39.77,49.51,49.51,0.0,0.0
C1213,0.0,6.0,148.0,11.04,126.71164667106501,35.978771430162894,5581.0,1.92,0.02564102564102564,0.717948717948718,26.6661888550439,53.667801469270735,148.70453323777102,82.96147643791436,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,81540.0,81540.0,91730.0,101920.0,101920.0,13987000.0,13987000.0,15847500.0,17708000.0,17708000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.45,36.6075,41.465,46.21,46.7,0.0,0.0
C1173,0.0,2.0,609.0,6987.056,127.4844354884672,36.11110645122539,22543.0,2.2,0.012259194395796848,0.8458844133099825,102.22933948454066,104.20503038637271,271.93612207780683,92.62950805127977,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,118580.0,124830.0,149810.0,149810.0,174770.0,13731000.0,14981000.0,18726000.0,18726000.0,27465000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.72,41.55,46.9,46.9,51.93,0.0,0.0
C2492,0.0,5.0,585.0,10.44,128.15717087864755,36.112793818245116,11070.0,2.12,0.03872053872053872,0.8080808080808081,104.36585365853658,146.86341463414638,282.13658536585365,60.63414634146342,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,86140.0,86140.0,127320.0,127320.0,163530.0,8738000.0,8738000.0,18101000.0,18101000.0,21221000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.66,36.66,51.93,51.93,59.88,0.0,0.0
C2032,0.0,1.0,1162.0,7765.297,128.805501420768,35.1734484327457,72820.0,2.77,0.024364406779661018,1.0148305084745763,280.74990387256247,239.435319967042,388.91711068387804,34.89766547651744,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,149810.0,177897.5,187260.0,187260.0,187260.0,24969000.0,29649750.0,31210000.0,31210000.0,31210000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.78,57.8325,59.870000000000005,59.92,59.95,0.0,0.0
C2094,0.0,20.0,318.0,5.688,128.803135185606,35.2030612141492,57078.0,2.62,0.03902439024390244,0.9804878048780488,94.84635060794001,100.06850275062197,189.95129471950665,25.13385192193139,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,101830.0,104445.0,107060.0,116200.0,116200.0,13633000.0,14187500.0,14742000.0,17499000.0,17499000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.22,37.685,39.15,46.474999999999994,46.48,0.0,0.0
C1880,0.0,20.0,761.0,2839.01,128.802160139773,35.2040526376969,57078.0,2.62,0.023622047244094488,0.8,146.89617716107782,154.98414450401208,294.19285889484564,38.92681944006447,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,131980.0,131980.0,131980.0,136065.0,148320.0,22628000.0,22628000.0,22628000.0,23885250.0,27657000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.86,51.905,51.94,53.9675,59.99,0.0,0.0
C2089,0.0,1.0,572.0,6957.194,128.740317619969,35.304385756073714,55651.0,2.33,0.028066528066528068,0.9074844074844075,214.73044509532622,238.44725162171392,439.5042317298881,69.31807155307183,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,123870.0,123870.0,130060.0,145535.0,148630.0,13625000.0,13625000.0,16722000.0,22606750.0,23536000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.72,39.7225,43.315,50.6725,51.93,0.0,0.0
C1744,0.0,2.0,979.0,8117.351,127.19548610042601,37.7282482406566,92857.0,2.49,0.015815085158150853,1.0060827250608273,171.1596325532809,182.42863758251934,389.17460180707974,79.23712805712009,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,192910.0,192910.0,194210.0,194210.0,263600.0,28214000.0,28214000.0,28214000.0,28214000.0,31583000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.77,51.77,51.93,51.93,59.88,0.0,0.0
C2046,0.0,4.0,1306.0,6964.935,127.19648344684984,37.71588886724094,92857.0,2.49,0.008857395925597875,1.0070859167404782,235.08421551417774,250.56196086455518,534.5232669588723,108.83055666239487,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,179620.0,179620.0,200055.0,220490.0,289880.0,21555000.0,21555000.0,23970000.0,26385000.0,34562000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9,46.9,49.415,51.93,59.88,0.0,0.0
C2071,0.0,3.0,1398.0,6083.2069999999985,127.19747374348101,37.712960855853,92857.0,2.49,0.014198782961460446,1.0060851926977687,307.96240455754554,328.23838805905854,700.2302142003296,142.56899318306645,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,126340.0,179620.0,179620.0,179620.0,220490.0,15111000.0,21555000.0,21555000.0,21555000.0,26385000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.72,46.9,46.9,46.9,51.93,0.0,0.0
C2635,0.0,3.0,442.0,1180.645,127.14488549129005,37.65755594191933,29406.0,2.42,0.0030303030303030303,0.7848484848484848,47.17812691287493,81.34972454601102,163.75433584982656,37.71781269128749,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,241080.0,241080.0,296720.0,297220.0,297220.0,28838000.0,28838000.0,35455000.0,35455000.0,35455000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.86,51.86,59.83,59.88,59.88,0.0,0.0
C2390,0.0,4.0,422.0,191.54,127.14570909806872,37.65798829943887,29406.0,2.42,0.010362694300518135,0.7746113989637305,55.184112085968856,95.1545262871523,191.542950418282,44.11841120859688,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,241080.0,241080.0,269150.0,297220.0,297220.0,28838000.0,28838000.0,32146500.0,35455000.0,35455000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.86,51.86,55.870000000000005,59.88,59.88,0.0,0.0
C2561,1.0,4.0,441.0,60.72,127.23901957720852,37.65416013571261,57499.0,2.65,0.015350877192982455,0.875,107.13410668011619,108.97399954781822,203.72055166176804,36.171342110297566,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,145840.0,191815.0,207140.0,231767.5,305650.0,15376000.0,17569750.0,18301000.0,19661500.0,23743000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.48,44.9775,46.81,50.0,59.57,0.0,0.0
C1663,1.0,5.0,700.0,3677.866,127.31164218760937,36.39460330408033,31207.0,2.645,0.004672897196261682,0.883177570093458,156.5449738840645,165.65850610439966,280.77085269330604,39.025667318229885,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,231540.0,231540.0,231540.0,244355.0,282800.0,17362000.0,17362000.0,17362000.0,18043000.0,20086000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.86,51.897499999999994,51.935,53.9675,59.99,0.0,0.0
C2490,0.0,2.0,340.0,3997.92,128.62464958613998,35.8029001211775,7859.0,2.08,0.013245033112582781,0.7185430463576159,33.739152563939435,48.72579208550706,151.4034864486576,68.13156890189592,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,199400.0,208135.0,216870.0,225605.0,234340.0,23196000.0,23917500.0,24639000.0,25360500.0,26082000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.86,53.787499999999994,55.715,57.6425,59.57,0.0,0.0
C2066,0.0,2.0,503.0,5301.826,128.49639599396698,35.8689558837842,50426.0,2.65,0.02906208718626156,0.8718626155878467,176.00182445563792,187.0807519930195,343.43174156189264,50.48568198944989,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,105280.0,108377.5,142450.0,167230.0,167230.0,13007000.0,13471000.0,17651000.0,20439000.0,20439000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.62,37.385,43.29,46.9,46.9,0.0,0.0
C1585,1.0,3.0,718.0,236.54,128.5316328249711,35.84581616721493,25946.33333333333,2.486666666666667,0.01702127659574468,0.7120567375886525,116.64711776872777,187.2838808309459,348.1752078007169,52.89379359960945,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,162980.0,162980.0,181760.0,200540.0,200540.0,19108000.0,19108000.0,21657500.0,24207000.0,24207000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.63,36.63,41.41,46.19,46.19,0.0,0.0
C2276,0.0,4.0,1159.0,481.16,127.46727869527099,36.2775235381604,20849.0,2.45,0.016791044776119403,0.8339552238805971,232.3035157561513,217.752410187539,495.50884934529233,126.43522471101731,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,164390.0,165015.0,165640.0,183985.0,202330.0,17704000.0,17704000.0,17704000.0,19600500.0,21497000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.67,51.765,51.86,55.925,59.99,0.0,0.0
C1155,1.0,10.0,373.0,5374.83,127.44306634178145,36.326690355590785,15024.0,2.34,0.024,1.2106666666666666,69.21425718849841,93.84984025559106,168.15595047923327,43.77995207667731,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,192000.0,192000.0,192000.0,219875.0,247750.0,33448000.0,33448000.0,33448000.0,38402500.0,43357000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.63,51.63,51.63,55.64,59.65,0.0,0.0
C1693,0.0,6.0,1087.0,9547.131,127.38518308224978,36.439230743028624,27765.0,2.34,0.023446658851113716,1.010550996483001,167.55850891410043,254.62503151449664,371.09263461192154,59.72382495948136,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,156030.0,179452.5,187260.0,199745.0,237200.0,24969000.0,29649750.0,31210000.0,32771000.0,37454000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.93,50.432500000000005,51.675,53.8025,59.96,0.0,0.0
C1889,0.0,2.0,808.0,7437.361999999999,127.05069980570393,37.88721865352271,25372.0,2.33,0.0137524557956778,0.7740667976424361,198.24759577486995,254.05864732776286,450.98218508592146,114.71157181144571,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,84410.0,95427.5,113375.0,132422.5,146740.0,13145000.0,15053750.0,16652000.0,18268750.0,20233000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.48,44.9775,49.335,53.787499999999994,59.57,0.0,0.0
C2518,0.0,2.0,305.0,5064.794,129.11349296224236,37.5595977489677,3130.0,1.72,0.03225806451612903,0.7038123167155426,27.67220447284345,39.43833865814697,174.63993610223642,99.24952076677316,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,168750.0,175242.5,181735.0,188227.5,194720.0,19472000.0,20445750.0,21419500.0,22393250.0,23367000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.86,53.864999999999995,55.870000000000005,57.875,59.88,0.0,0.0
C1962,0.0,3.0,401.0,9.0,129.10056813224898,37.528290927264706,30441.0,2.26,0.021634615384615384,0.7115384615384616,80.20446108866335,94.48520088039157,201.48825597056603,39.82208206037909,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,185540.0,189365.0,200800.0,212235.0,216060.0,19064000.0,19064000.0,20970000.0,22876000.0,22876000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.81,51.8475,55.575,59.36,59.57,0.0,0.0
C1666,0.0,4.0,465.0,20.25,126.44055494794972,34.80995161486175,14347.0,2.413333333333333,0.02824858757062147,0.9011299435028248,172.85063079389417,179.87453823098906,316.15808182895375,39.11674914616297,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,91670.0,91670.0,124030.0,124030.0,151110.0,13191000.0,13191000.0,17989000.0,17989000.0,22786000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.72,39.98,46.9,46.9,51.93,0.0,0.0
C1537,0.0,3.0,669.0,234.52,126.604427562915,36.358124163110105,14224.0,2.12,0.0256797583081571,0.824773413897281,113.18785151856018,149.1175478065242,312.4301181102362,87.2644825646794,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,118820.0,118820.0,118820.0,128200.0,156340.0,26642000.0,26642000.0,26642000.0,27349000.0,29470000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.85,51.857499999999995,51.905,53.96000000000001,59.99,0.0,0.0
C1329,0.0,2.0,554.0,3149.772,129.205138109153,35.2074530834966,52662.0,2.08,0.029940119760479042,0.7734530938123753,140.74273669818845,224.25225019938475,491.50552580608405,145.49948729634272,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,110530.0,110530.0,144180.0,152895.0,179040.0,15859000.0,15859000.0,19343000.0,20815500.0,25233000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.72,39.7575,46.9,48.1575,51.93,0.0,0.0
C1762,0.0,2.0,460.0,256.74,126.730262620676,35.7207426689773,20918.0,2.14,0.008658008658008658,0.7034632034632035,87.3069127067597,92.21005832297544,211.25490008605033,71.22812888421456,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,104840.0,104840.0,104840.0,114835.0,124830.0,18726000.0,18726000.0,18726000.0,20598500.0,22471000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.93,51.93,51.93,55.905,59.88,0.0,0.0
C2008,2.0,5.0,548.0,4013.631304581478,126.80440602593085,37.512973598529726,83045.0,2.3,0.008962868117797696,0.8489116517285531,104.65371786380878,207.73687759648382,390.1943524595099,78.4150520801975,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,170360.0,170360.0,238740.0,266715.0,335760.0,16912000.0,16912000.0,23473000.0,29549500.0,38525000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.79,36.98,46.71,50.407500000000006,59.63,0.0,0.0
C1319,0.0,1.0,398.0,3918.38,128.08267156727814,34.946693988737074,15428.0,2.12,0.03225806451612903,0.8629032258064516,84.19911848586985,94.2940108892922,250.60409644801658,66.90277417682135,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,74890.0,99850.0,122955.0,170397.5,178510.0,8738000.0,9985000.0,13731000.0,20285000.0,21221000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.96,36.8,41.43,49.6375,50.83,0.0,0.0
C1141,0.0,2.0,620.0,9.0,128.06595465614998,35.0626049328755,15466.0,2.34,0.044444444444444446,1.011111111111111,160.29031423768265,153.56911935859304,260.25281262123366,55.88775378249063,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,74590.0,87230.0,98630.0,110007.5,126460.0,11380000.0,12012250.0,13909000.0,17703250.0,22763000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.72,41.230000000000004,46.705,50.635,59.99,0.0,0.0
C2340,0.0,3.0,382.0,10400.152,126.91852992413868,37.46072284721564,22324.909090909092,1.7863636363636362,0.029296875,0.70703125,46.606106509646786,200.88954042366043,209.04988313095035,55.45446993574238,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,281700.0,281700.0,281700.0,281700.0,281700.0,32454000.0,32454000.0,32454000.0,32454000.0,32454000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.82,39.82,39.82,39.82,39.82,0.0,0.0
C1929,0.0,4.0,413.0,5702.54,126.68571067681481,36.084686728576905,13461.0,2.21,0.03861788617886179,0.8658536585365854,89.25518163583686,85.92912859371518,229.93626030755513,86.8794294628928,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,123870.0,148630.0,148630.0,167222.5,198190.0,14863000.0,17962000.0,17962000.0,23071750.0,32208000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.57,46.7725,46.9,50.635000000000005,59.89,0.0,0.0
C1681,0.0,7.0,520.0,3971.378,127.15093632808285,37.41348100318768,27657.0,2.55,0.016853932584269662,0.8707865168539326,108.66514806378132,143.96008243844233,240.36468163575228,41.01008786202408,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,162250.0,233807.5,257660.0,291110.0,291110.0,19572000.0,31000500.0,34810000.0,44348000.0,44348000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.97,44.2975,46.97,51.877500000000005,51.96,0.0,0.0
C1184,0.0,3.0,488.0,3046.894,127.15574269560899,37.415092998348,27657.0,2.55,0.008733624454148471,0.8799126637554585,93.19969627942294,123.47138156705353,206.15547600969015,35.17344614383339,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,162250.0,209955.0,257660.0,274385.0,291110.0,19572000.0,27191000.0,34810000.0,39579000.0,44348000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.98,41.92,46.97,49.480000000000004,51.99,0.0,0.0
C2383,0.0,3.0,832.0,13.26,127.16054394831,37.41209519492779,27657.0,2.55,0.01837270341207349,0.8674540682414699,155.06150341685648,205.4261850526087,342.99229851393864,58.52001301659616,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,162250.0,257660.0,257660.0,291110.0,346850.0,19572000.0,34810000.0,34810000.0,44348000.0,56985000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.97,46.94,46.97,51.96,59.89,0.0,0.0
C1579,0.0,2.0,1158.0,328.86,127.164979550668,37.411476395929604,27657.0,2.55,0.011940298507462687,0.8776119402985074,204.51025056947609,270.9361102071808,452.3717322920057,77.18190693133745,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,162250.0,162250.0,257660.0,291110.0,346850.0,19572000.0,19572000.0,34810000.0,44348000.0,56985000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.98,36.98,46.95,51.99,59.93,0.0,0.0
C2173,1.0,2.0,745.0,4221.104,127.1143227507094,37.40079967670162,19109.5,2.86,0.005161290322580645,0.8580645161290322,170.96274104502996,195.74230094978935,352.79442162275313,55.50053638242759,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,196950.0,257347.5,277480.0,290795.0,330740.0,26014000.0,37163500.0,40880000.0,43357750.0,50791000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.99,45.135000000000005,46.98,48.21,51.96,0.0,0.0
C1911,1.0,2.0,831.0,11880.48,129.20559817891785,35.19117753848096,9960.0,1.97,0.02359550561797753,1.1067415730337078,89.26807228915663,214.10040160642572,449.5572289156627,137.074297188755,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,235360.0,235360.0,235360.0,235360.0,286150.0,28491000.0,28491000.0,28491000.0,28491000.0,35924000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.77,51.77,51.85,51.93,59.47,0.0,0.0
C1638,0.0,6.0,413.0,232.26,127.141730379283,35.3687474096638,10130.0,2.25,0.020242914979757085,0.7246963562753036,102.3111549851925,97.09318854886476,218.56939782823298,76.02625863770977,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,81760.0,81760.0,98640.0,98640.0,120710.0,16875000.0,16875000.0,20122000.0,20122000.0,23367000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9,46.9,51.93,51.93,59.88,0.0,0.0
C2412,0.0,2.0,487.0,3344.0824123576062,127.48226929451864,34.984240746312594,25184.0,2.34,0.017513134851138354,0.861646234676007,102.5732210927573,150.34549714104193,264.39131988564174,53.68996188055909,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,99080.0,99080.0,138570.0,138570.0,168700.0,14863000.0,14863000.0,22895000.0,22895000.0,27715000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.55,36.55,46.9,46.9,51.93,0.0,0.0
C1871,0.0,4.0,408.0,757.998,127.50292986386948,34.987018786438234,12674.0,2.03,0.02727272727272727,0.7,82.79943190784283,116.73504813003,262.89253590026823,87.57298406185893,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,69340.0,69340.0,78885.0,88430.0,88430.0,11469000.0,11469000.0,12972000.0,14475000.0,14475000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.63,36.63,41.425,46.22,46.22,0.0,0.0
C1309,0.0,4.0,446.0,226.94,127.51345883039,34.93565122856589,44014.0,2.49,0.0391644908616188,1.0052219321148825,73.39948652701413,99.61793974644428,183.52917253601126,26.453401190530286,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,80290.0,100690.0,100690.0,110275.0,119860.0,14981000.0,18726000.0,18726000.0,19973500.0,21221000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.59,46.745000000000005,46.9,49.415,51.93,0.0,0.0
C1527,0.0,4.0,1150.0,8.843,128.6963561820953,36.56259510088288,21492.0,2.25,0.023092369477911646,0.8373493975903614,208.63539921831378,233.38246789503066,460.6476828587382,93.33445002791736,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,126680.0,126680.0,154270.0,180630.0,180630.0,15252000.0,15252000.0,19204000.0,22579000.0,22579000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.61,46.61,51.86,59.29,59.57,0.0,0.0
C2208,0.0,2.0,840.0,5178.52,126.77947185544599,37.3347663777533,22652.0,2.24,0.018140589569160998,0.8560090702947846,157.0716934487021,232.25896168108775,432.7064276885043,59.96291718170581,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,142310.0,198485.0,217210.0,228450.0,262170.0,17102000.0,28244000.0,31958000.0,34361500.0,41572000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.91,44.155,46.71,48.205,51.91,0.0,0.0
