단지코드,총세대수,임대건물구분,지역,공급유형,전용면적,전용면적별세대수,공가수,자격유형,임대보증금,임대료,지하철역,버스정류장,단지내주차면수,등록차량수,단지명,도로명주소
C2663,772,아파트,경기도,국민임대,26.98,112,14.0,H,14756000.0,169420.0,0.0,3.0,700.0,652.0,별사랑마을 2-7단지,경기도 남양주시 별내3로 159
C2663,772,아파트,경기도,국민임대,36.65,180,14.0,H,19893000.0,240470.0,0.0,3.0,700.0,652.0,별사랑마을 2-7단지,경기도 남양주시 별내3로 159
C2663,772,아파트,경기도,국민임대,36.94,40,14.0,H,19893000.0,240470.0,0.0,3.0,700.0,652.0,별사랑마을 2-7단지,경기도 남양주시 별내3로 159
C2663,772,아파트,경기도,국민임대,46.79,300,14.0,H,39349000.0,312610.0,0.0,3.0,700.0,652.0,별사랑마을 2-7단지,경기도 남양주시 별내3로 159
C2663,772,아파트,경기도,국민임대,46.79,20,14.0,H,39349000.0,312610.0,0.0,3.0,700.0,652.0,별사랑마을 2-7단지,경기도 남양주시 별내3로 159
C2663,772,아파트,경기도,국민임대,51.88,120,14.0,H,48312000.0,338840.0,0.0,3.0,700.0,652.0,별사랑마을 2-7단지,경기도 남양주시 별내3로 159
C2450,483,아파트,경기도,국민임대,36.64,262,8.0,H,19893000.0,240470.0,0.0,5.0,437.0,451.0,별사랑마을 2-9단지,경기도 남양주시 별내3로 114
C2450,483,아파트,경기도,국민임대,46.42,53,8.0,H,39349000.0,312610.0,0.0,5.0,437.0,451.0,별사랑마을 2-9단지,경기도 남양주시 별내3로 114
C2450,483,아파트,경기도,국민임대,46.42,76,8.0,H,39349000.0,312610.0,0.0,5.0,437.0,451.0,별사랑마을 2-9단지,경기도 남양주시 별내3로 114
C2450,483,아파트,경기도,국민임대,46.42,44,8.0,H,39349000.0,312610.0,0.0,5.0,437.0,451.0,별사랑마을 2-9단지,경기도 남양주시 별내3로 114
C2450,483,아파트,경기도,국민임대,51.57,20,8.0,H,48312000.0,338840.0,0.0,5.0,437.0,451.0,별사랑마을 2-9단지,경기도 남양주시 별내3로 114
C2450,483,아파트,경기도,국민임대,51.57,28,8.0,H,48312000.0,338840.0,0.0,5.0,437.0,451.0,별사랑마을 2-9단지,경기도 남양주시 별내3로 114
C2329,1028,아파트,대구광역시,국민임대,29.68,216,24.0,A,10666000.0,184940.0,0.0,5.0,973.0,821.0,대구신서 LH천년나무 6단지(A-2),대구광역시 동구 과학로 23
C2329,1028,아파트,대구광역시,국민임대,36.47,540,24.0,A,13107000.0,240860.0,0.0,5.0,973.0,821.0,대구신서 LH천년나무 6단지(A-2),대구광역시 동구 과학로 23
C2329,1028,아파트,대구광역시,국민임대,46.73,168,24.0,A,28633000.0,311830.0,0.0,5.0,973.0,821.0,대구신서 LH천년나무 6단지(A-2),대구광역시 동구 과학로 23
C2329,1028,아파트,대구광역시,국민임대,51.29,104,24.0,A,31967000.0,334400.0,0.0,5.0,973.0,821.0,대구신서 LH천년나무 6단지(A-2),대구광역시 동구 과학로 23
C1834,326,아파트,강원도,국민임대,36.79,212,4.0,A,6989000.0,138700.0,0.0,1.0,268.0,255.0,태백소도,강원도 태백시 소도길 59
C1834,326,아파트,강원도,국민임대,46.42,78,4.0,A,16129000.0,174190.0,0.0,1.0,268.0,255.0,태백소도,강원도 태백시 소도길 59
C1834,326,아파트,강원도,국민임대,51.5,36,4.0,A,18817000.0,208600.0,0.0,1.0,268.0,255.0,태백소도,강원도 태백시 소도길 59
C1649,575,아파트,경상남도,공공임대(10년),74.97,80,15.0,A,46000000.0,456000.0,0.0,4.0,1066.0,855.0,양산신도시LH아파트5단지,경상남도 양산시 물금읍 새실로 54
C1649,575,아파트,경상남도,공공임대(10년),84.95,124,15.0,A,57000000.0,462000.0,0.0,4.0,1066.0,855.0,양산신도시LH아파트5단지,경상남도 양산시 물금읍 새실로 54
C1649,575,아파트,경상남도,공공임대(10년),84.96,289,15.0,A,57000000.0,462000.0,0.0,4.0,1066.0,855.0,양산신도시LH아파트5단지,경상남도 양산시 물금읍 새실로 54
C1649,575,아파트,경상남도,공공임대(10년),84.98,82,15.0,A,57000000.0,462000.0,0.0,4.0,1066.0,855.0,양산신도시LH아파트5단지,경상남도 양산시 물금읍 새실로 54
C1848,532,아파트,광주광역시,공공임대(10년),51.87,150,9.0,A,31963000.0,455600.0,0.0,3.0,660.0,625.0,광주효천2 천년나무 6단지,광주광역시 남구 효우2로 90
C1848,532,아파트,광주광역시,공공임대(10년),59.67,70,9.0,A,41054000.0,509410.0,0.0,3.0,660.0,625.0,광주효천2 천년나무 6단지,광주광역시 남구 효우2로 90
C1848,532,아파트,광주광역시,공공임대(10년),59.89,224,9.0,A,41253000.0,510510.0,0.0,3.0,660.0,625.0,광주효천2 천년나무 6단지,광주광역시 남구 효우2로 90
C1848,532,아파트,광주광역시,공공임대(10년),59.89,56,9.0,A,41253000.0,510510.0,0.0,3.0,660.0,625.0,광주효천2 천년나무 6단지,광주광역시 남구 효우2로 90
C1848,532,아파트,광주광역시,공공임대(10년),59.95,32,9.0,A,41489000.0,512110.0,0.0,3.0,660.0,625.0,광주효천2 천년나무 6단지,광주광역시 남구 효우2로 90
C1743,791,아파트,대구광역시,공공임대(10년),67.86,38,16.0,A,33000000.0,495000.0,1.0,1.0,944.0,1653.0,대구옥포LH천년나무3단지,대구광역시 달성군 옥포읍 돌미로2길 15
C1743,791,아파트,대구광역시,공공임대(10년),67.86,87,16.0,A,33000000.0,495000.0,1.0,1.0,944.0,1653.0,대구옥포LH천년나무3단지,대구광역시 달성군 옥포읍 돌미로2길 15
C1743,791,아파트,대구광역시,공공임대(10년),67.88,38,16.0,A,33000000.0,495000.0,1.0,1.0,944.0,1653.0,대구옥포LH천년나무3단지,대구광역시 달성군 옥포읍 돌미로2길 15
C1743,791,아파트,대구광역시,공공임대(10년),67.88,87,16.0,A,33000000.0,495000.0,1.0,1.0,944.0,1653.0,대구옥포LH천년나무3단지,대구광역시 달성군 옥포읍 돌미로2길 15
C1743,791,아파트,대구광역시,공공임대(10년),74.93,116,16.0,A,40000000.0,520000.0,1.0,1.0,944.0,1653.0,대구옥포LH천년나무3단지,대구광역시 달성군 옥포읍 돌미로2길 15
C1743,791,아파트,대구광역시,공공임대(10년),74.93,257,16.0,A,40000000.0,520000.0,1.0,1.0,944.0,1653.0,대구옥포LH천년나무3단지,대구광역시 달성군 옥포읍 돌미로2길 15
C1743,791,아파트,대구광역시,공공임대(10년),84.83,168,16.0,A,50000000.0,550000.0,1.0,1.0,944.0,1653.0,대구옥포LH천년나무3단지,대구광역시 달성군 옥포읍 돌미로2길 15
C1350,1401,아파트,대전광역시,공공분양,74.94,317,2.0,D,67878547.03474367,458948.9473328058,1.0,6.0,1636.0,2315.0,관저 LH다온숲 3단지,대전광역시 서구 구봉산북로 165
C1350,1401,아파트,대전광역시,공공분양,74.94,137,2.0,D,67878547.03474367,458948.9473328058,1.0,6.0,1636.0,2315.0,관저 LH다온숲 3단지,대전광역시 서구 구봉산북로 165
C1350,1401,아파트,대전광역시,공공분양,74.94,22,2.0,D,67878547.03474367,458948.9473328058,1.0,6.0,1636.0,2315.0,관저 LH다온숲 3단지,대전광역시 서구 구봉산북로 165
C1350,1401,아파트,대전광역시,공공분양,84.94,164,2.0,D,79454139.69591936,541337.9741249599,1.0,6.0,1636.0,2315.0,관저 LH다온숲 3단지,대전광역시 서구 구봉산북로 165
C1350,1401,아파트,대전광역시,공공분양,84.94,19,2.0,D,79454139.69591936,541337.9741249599,1.0,6.0,1636.0,2315.0,관저 LH다온숲 3단지,대전광역시 서구 구봉산북로 165
C1350,1401,아파트,대전광역시,공공분양,84.96,26,2.0,D,79477290.88124171,541502.7521785442,1.0,6.0,1636.0,2315.0,관저 LH다온숲 3단지,대전광역시 서구 구봉산북로 165
C1350,1401,아파트,대전광역시,공공분양,84.97,26,2.0,D,79488866.47390288,541585.1412053364,1.0,6.0,1636.0,2315.0,관저 LH다온숲 3단지,대전광역시 서구 구봉산북로 165
C1350,1401,아파트,대전광역시,공공임대(10년),51.99,106,2.0,A,28013000.0,408600.0,1.0,6.0,1636.0,2315.0,관저 LH다온숲 3단지,대전광역시 서구 구봉산북로 165
C1350,1401,아파트,대전광역시,공공임대(10년),59.91,13,2.0,A,37474000.0,519350.0,1.0,6.0,1636.0,2315.0,관저 LH다온숲 3단지,대전광역시 서구 구봉산북로 165
C1350,1401,아파트,대전광역시,공공임대(10년),59.92,223,2.0,A,37385000.0,516130.0,1.0,6.0,1636.0,2315.0,관저 LH다온숲 3단지,대전광역시 서구 구봉산북로 165
C1350,1401,아파트,대전광역시,공공임대(분납),51.99,146,2.0,A,54612000.0,131130.0,1.0,6.0,1636.0,2315.0,관저 LH다온숲 3단지,대전광역시 서구 구봉산북로 165
C1350,1401,아파트,대전광역시,공공임대(분납),59.91,32,2.0,A,63585000.0,152680.0,1.0,6.0,1636.0,2315.0,관저 LH다온숲 3단지,대전광역시 서구 구봉산북로 165
C1350,1401,아파트,대전광역시,공공임대(분납),59.92,170,2.0,A,63501000.0,152480.0,1.0,6.0,1636.0,2315.0,관저 LH다온숲 3단지,대전광역시 서구 구봉산북로 165
C1402,344,아파트,충청북도,공공임대(10년),59.91,60,16.0,A,39000000.0,360000.0,0.0,2.0,344.0,498.0,충주안림 LH천년나무1단지,충청북도 충주시 봉현로 365
C1402,344,아파트,충청북도,공공임대(10년),59.91,30,16.0,A,39000000.0,360000.0,0.0,2.0,344.0,498.0,충주안림 LH천년나무1단지,충청북도 충주시 봉현로 365
C1402,344,아파트,충청북도,공공임대(10년),74.89,116,16.0,A,45000000.0,480000.0,0.0,2.0,344.0,498.0,충주안림 LH천년나무1단지,충청북도 충주시 봉현로 365
C1402,344,아파트,충청북도,공공임대(10년),84.92,39,16.0,A,57000000.0,560000.0,0.0,2.0,344.0,498.0,충주안림 LH천년나무1단지,충청북도 충주시 봉현로 365
C1402,344,아파트,충청북도,공공임대(10년),84.97,99,16.0,A,57000000.0,560000.0,0.0,2.0,344.0,498.0,충주안림 LH천년나무1단지,충청북도 충주시 봉현로 365
C1103,935,아파트,강원도,국민임대,29.91,269,31.0,A,6451000.0,150540.0,0.0,2.0,939.0,787.0,강원혁신A-1블 푸른숨 10단지 국민임대,강원도 원주시 혁신로 350
C1103,935,아파트,강원도,국민임대,36.71,232,31.0,A,9677000.0,193550.0,0.0,2.0,939.0,787.0,강원혁신A-1블 푸른숨 10단지 국민임대,강원도 원주시 혁신로 350
C1103,935,아파트,강원도,국민임대,46.73,268,31.0,A,21505000.0,247310.0,0.0,2.0,939.0,787.0,강원혁신A-1블 푸른숨 10단지 국민임대,강원도 원주시 혁신로 350
C1103,935,아파트,강원도,국민임대,51.51,166,31.0,A,24731000.0,279570.0,0.0,2.0,939.0,787.0,강원혁신A-1블 푸른숨 10단지 국민임대,강원도 원주시 혁신로 350
C1129,1444,아파트,경기도,공공임대(10년),51.79,350,2.0,A,42681000.0,468450.0,1.0,10.0,1275.0,1668.0,구리갈매 이스트힐,경기도 구리시 갈매중앙로 132
C1129,1444,아파트,경기도,공공임대(10년),51.95,258,2.0,A,42681000.0,468450.0,1.0,10.0,1275.0,1668.0,구리갈매 이스트힐,경기도 구리시 갈매중앙로 132
C1129,1444,아파트,경기도,공공임대(10년),59.68,33,2.0,A,54132000.0,520500.0,1.0,10.0,1275.0,1668.0,구리갈매 이스트힐,경기도 구리시 갈매중앙로 132
C1129,1444,아파트,경기도,공공임대(10년),59.68,111,2.0,A,54132000.0,520500.0,1.0,10.0,1275.0,1668.0,구리갈매 이스트힐,경기도 구리시 갈매중앙로 132
C1129,1444,아파트,경기도,공공임대(10년),59.72,31,2.0,A,54132000.0,520500.0,1.0,10.0,1275.0,1668.0,구리갈매 이스트힐,경기도 구리시 갈매중앙로 132
C1129,1444,아파트,경기도,공공임대(10년),59.8,343,2.0,A,54132000.0,520500.0,1.0,10.0,1275.0,1668.0,구리갈매 이스트힐,경기도 구리시 갈매중앙로 132
C1129,1444,아파트,경기도,공공임대(10년),59.89,177,2.0,A,54132000.0,520500.0,1.0,10.0,1275.0,1668.0,구리갈매 이스트힐,경기도 구리시 갈매중앙로 132
C1129,1444,아파트,경기도,공공임대(10년),59.98,141,2.0,A,54132000.0,520500.0,1.0,10.0,1275.0,1668.0,구리갈매 이스트힐,경기도 구리시 갈매중앙로 132
C1027,452,아파트,경상남도,국민임대,33.83,174,21.0,A,11370000.0,203220.0,0.0,5.0,461.0,207.0,양산신도시  LH 2단지,경상남도 양산시 물금읍 물금2길 50
C1027,452,아파트,경상남도,국민임대,39.56,88,21.0,A,19171000.0,246230.0,0.0,5.0,461.0,207.0,양산신도시  LH 2단지,경상남도 양산시 물금읍 물금2길 50
C1027,452,아파트,경상남도,국민임대,46.63,138,21.0,A,26851000.0,306450.0,0.0,5.0,461.0,207.0,양산신도시  LH 2단지,경상남도 양산시 물금읍 물금2길 50
C1027,452,아파트,경상남도,국민임대,46.63,30,21.0,A,26851000.0,306450.0,0.0,5.0,461.0,207.0,양산신도시  LH 2단지,경상남도 양산시 물금읍 물금2길 50
C1027,452,아파트,경상남도,국민임대,46.95,22,21.0,A,26851000.0,306450.0,0.0,5.0,461.0,207.0,양산신도시  LH 2단지,경상남도 양산시 물금읍 물금2길 50
C2377,1105,아파트,경상남도,국민임대,33.83,408,22.0,A,11269000.0,202140.0,0.0,3.0,1110.0,579.0,양산신도시 LH 1단지,경상남도 양산시 물금읍 청운로 41
C2377,1105,아파트,경상남도,국민임대,39.56,366,22.0,A,19014000.0,246230.0,0.0,3.0,1110.0,579.0,양산신도시 LH 1단지,경상남도 양산시 물금읍 청운로 41
C2377,1105,아파트,경상남도,국민임대,46.63,96,22.0,A,26673000.0,305370.0,0.0,3.0,1110.0,579.0,양산신도시 LH 1단지,경상남도 양산시 물금읍 청운로 41
C2377,1105,아파트,경상남도,국민임대,46.95,44,22.0,A,26673000.0,305370.0,0.0,3.0,1110.0,579.0,양산신도시 LH 1단지,경상남도 양산시 물금읍 청운로 41
C2377,1105,아파트,경상남도,국민임대,51.96,146,22.0,A,30112000.0,331180.0,0.0,3.0,1110.0,579.0,양산신도시 LH 1단지,경상남도 양산시 물금읍 청운로 41
C2377,1105,아파트,경상남도,국민임대,51.96,45,22.0,A,30112000.0,331180.0,0.0,3.0,1110.0,579.0,양산신도시 LH 1단지,경상남도 양산시 물금읍 청운로 41
C1649,472,아파트,경상남도,국민임대,36.77,272,16.0,A,11217000.0,233330.0,0.0,2.0,1066.0,359.0,양산신도시LH아파트5단지,경상남도 양산시 물금읍 새실로 54
C1649,472,아파트,경상남도,국민임대,46.78,200,16.0,A,24389000.0,303220.0,0.0,2.0,1066.0,359.0,양산신도시LH아파트5단지,경상남도 양산시 물금읍 새실로 54
C2661,354,아파트,제주특별자치도,국민임대,26.99,140,12.0,A,7527000.0,137620.0,0.0,6.0,297.0,330.0,서귀포남원 LH아파트,제주특별자치도 서귀포시 남원읍 남원체육관로 342
C2661,354,아파트,제주특별자치도,국민임대,36.98,110,12.0,A,10215000.0,186010.0,0.0,6.0,297.0,330.0,서귀포남원 LH아파트,제주특별자치도 서귀포시 남원읍 남원체육관로 342
C2661,354,아파트,제주특별자치도,국민임대,46.96,104,12.0,A,22043000.0,231180.0,0.0,6.0,297.0,330.0,서귀포남원 LH아파트,제주특별자치도 서귀포시 남원읍 남원체육관로 342
C1263,268,아파트,충청북도,국민임대,29.79,48,4.0,A,5914000.0,98920.0,0.0,5.0,214.0,217.0,제천강저4단지,충청북도 제천시 청풍호로7길 40
C1263,268,아파트,충청북도,국민임대,29.81,12,4.0,A,5914000.0,98920.0,0.0,5.0,214.0,217.0,제천강저4단지,충청북도 제천시 청풍호로7길 40
C1263,268,아파트,충청북도,국민임대,36.42,28,4.0,A,7204000.0,124720.0,0.0,5.0,214.0,217.0,제천강저4단지,충청북도 제천시 청풍호로7길 40
C1263,268,아파트,충청북도,국민임대,36.48,120,4.0,A,7204000.0,124720.0,0.0,5.0,214.0,217.0,제천강저4단지,충청북도 제천시 청풍호로7길 40
C1263,268,아파트,충청북도,국민임대,46.36,60,4.0,A,15806000.0,178490.0,0.0,5.0,214.0,217.0,제천강저4단지,충청북도 제천시 청풍호로7길 40
C1136,984,아파트,경기도,국민임대,26.89,296,31.0,A,13118000.0,146230.0,0.0,19.0,865.0,763.0,배꽃마을 4단지,경기도 평택시 비전2로 110
C1136,984,아파트,경기도,국민임대,36.72,296,31.0,A,17849000.0,221500.0,0.0,19.0,865.0,763.0,배꽃마을 4단지,경기도 평택시 비전2로 110
C1136,984,아파트,경기도,국민임대,46.4,228,31.0,E,124970000.0,65080.0,0.0,19.0,865.0,763.0,배꽃마을 4단지,경기도 평택시 비전2로 110
C1136,984,아파트,경기도,국민임대,51.76,164,31.0,E,139418000.0,72610.0,0.0,19.0,865.0,763.0,배꽃마을 4단지,경기도 평택시 비전2로 110
C2605,624,아파트,강원도,국민임대,39.93,450,6.0,A,16129000.0,182790.0,0.0,3.0,535.0,572.0,강릉회산2,강원도 강릉시 강변로 58
C2605,624,아파트,강원도,국민임대,46.76,116,6.0,A,22581000.0,263440.0,0.0,3.0,535.0,572.0,강릉회산2,강원도 강릉시 강변로 58
C2605,624,아파트,강원도,국민임대,49.81,58,6.0,A,24731000.0,275260.0,0.0,3.0,535.0,572.0,강릉회산2,강원도 강릉시 강변로 58
C2393,1546,아파트,경기도,국민임대,36.89,18,1.0,A,18225000.0,215050.0,1.0,2.0,1176.0,922.0,"구리갈매(09,보금4) 1단지",경기도 구리시 갈매순환로 143
C2393,1546,아파트,경기도,국민임대,36.89,308,1.0,H,18225000.0,215050.0,1.0,2.0,1176.0,922.0,"구리갈매(09,보금4) 1단지",경기도 구리시 갈매순환로 143
C2393,1546,아파트,경기도,국민임대,36.98,536,1.0,H,18225000.0,215050.0,1.0,2.0,1176.0,922.0,"구리갈매(09,보금4) 1단지",경기도 구리시 갈매순환로 143
C2393,1546,아파트,경기도,국민임대,36.98,20,1.0,A,18225000.0,215050.0,1.0,2.0,1176.0,922.0,"구리갈매(09,보금4) 1단지",경기도 구리시 갈매순환로 143
C2393,1546,아파트,경기도,국민임대,46.46,120,1.0,H,39354000.0,274190.0,1.0,2.0,1176.0,922.0,"구리갈매(09,보금4) 1단지",경기도 구리시 갈매순환로 143
C2393,1546,아파트,경기도,국민임대,46.46,20,1.0,A,39354000.0,274190.0,1.0,2.0,1176.0,922.0,"구리갈매(09,보금4) 1단지",경기도 구리시 갈매순환로 143
C2393,1546,아파트,경기도,국민임대,46.74,138,1.0,H,39354000.0,274190.0,1.0,2.0,1176.0,922.0,"구리갈매(09,보금4) 1단지",경기도 구리시 갈매순환로 143
C2393,1546,아파트,경기도,국민임대,46.74,6,1.0,A,39354000.0,274190.0,1.0,2.0,1176.0,922.0,"구리갈매(09,보금4) 1단지",경기도 구리시 갈매순환로 143
C2393,1546,아파트,경기도,영구임대,26.7,90,1.0,I,10220000.0,87610.0,1.0,2.0,1176.0,922.0,"구리갈매(09,보금4) 1단지",경기도 구리시 갈매순환로 143
C2393,1546,아파트,경기도,영구임대,26.7,14,1.0,I,10220000.0,87610.0,1.0,2.0,1176.0,922.0,"구리갈매(09,보금4) 1단지",경기도 구리시 갈매순환로 143
C2393,1546,아파트,경기도,영구임대,26.7,144,1.0,I,10220000.0,87610.0,1.0,2.0,1176.0,922.0,"구리갈매(09,보금4) 1단지",경기도 구리시 갈매순환로 143
C2393,1546,아파트,경기도,영구임대,33.91,4,1.0,I,12906000.0,110500.0,1.0,2.0,1176.0,922.0,"구리갈매(09,보금4) 1단지",경기도 구리시 갈매순환로 143
C2393,1546,아파트,경기도,영구임대,33.91,128,1.0,I,12906000.0,110500.0,1.0,2.0,1176.0,922.0,"구리갈매(09,보금4) 1단지",경기도 구리시 갈매순환로 143
C1673,640,아파트,충청북도,국민임대,29.99,168,22.0,A,7741000.0,120430.0,0.0,1.0,549.0,526.0,"증평송산(국민,2) 3단지",충청북도 증평군 증평읍 송산로4길 14
C1673,640,아파트,충청북도,국민임대,29.99,12,22.0,A,7741000.0,120430.0,0.0,1.0,549.0,526.0,"증평송산(국민,2) 3단지",충청북도 증평군 증평읍 송산로4길 14
C1673,640,아파트,충청북도,국민임대,36.84,280,22.0,A,9461000.0,160210.0,0.0,1.0,549.0,526.0,"증평송산(국민,2) 3단지",충청북도 증평군 증평읍 송산로4길 14
C1673,640,아파트,충청북도,국민임대,46.76,168,22.0,A,20430000.0,212890.0,0.0,1.0,549.0,526.0,"증평송산(국민,2) 3단지",충청북도 증평군 증평읍 송산로4길 14
C1673,640,아파트,충청북도,국민임대,46.76,12,22.0,A,20430000.0,212890.0,0.0,1.0,549.0,526.0,"증평송산(국민,2) 3단지",충청북도 증평군 증평읍 송산로4길 14
C1017,1460,아파트,대전광역시,국민임대,26.86,324,27.0,A,11117000.0,160310.0,0.0,2.0,1534.0,1246.0,대전도안서남부(01.택) 11단지,대전광역시 유성구 봉명로 16
C1017,1460,아파트,대전광역시,국민임대,36.68,580,27.0,A,15198000.0,227970.0,0.0,2.0,1534.0,1246.0,대전도안서남부(01.택) 11단지,대전광역시 유성구 봉명로 16
C1017,1460,아파트,대전광역시,국민임대,46.97,556,27.0,A,33436000.0,300840.0,0.0,2.0,1534.0,1246.0,대전도안서남부(01.택) 11단지,대전광역시 유성구 봉명로 16
C2539,396,아파트,충청남도,국민임대,29.91,128,8.0,A,6483000.0,109670.0,0.0,2.0,237.0,228.0,"부여규암(07,주1) 1단지",충청남도 부여군 규암면 내동로 26
C2539,396,아파트,충청남도,국민임대,29.91,10,8.0,A,6483000.0,109670.0,0.0,2.0,237.0,228.0,"부여규암(07,주1) 1단지",충청남도 부여군 규암면 내동로 26
C2539,396,아파트,충청남도,국민임대,36.7,128,8.0,A,7645000.0,136550.0,0.0,2.0,237.0,228.0,"부여규암(07,주1) 1단지",충청남도 부여군 규암면 내동로 26
C2539,396,아파트,충청남도,국민임대,36.7,12,8.0,A,7645000.0,136550.0,0.0,2.0,237.0,228.0,"부여규암(07,주1) 1단지",충청남도 부여군 규암면 내동로 26
C2539,396,아파트,충청남도,국민임대,46.94,60,8.0,A,16634000.0,179570.0,0.0,2.0,237.0,228.0,"부여규암(07,주1) 1단지",충청남도 부여군 규암면 내동로 26
C2539,396,아파트,충청남도,영구임대,26.81,58,8.0,E,45995000.0,23950.0,0.0,2.0,237.0,228.0,"부여규암(07,주1) 1단지",충청남도 부여군 규암면 내동로 26
C1933,1022,아파트,광주광역시,공공임대(10년),66.85,100,8.0,A,35000000.0,520000.0,0.0,3.0,1202.0,1730.0,광주선운3(공임리츠),광주광역시 광산구 선운로 65
C1933,1022,아파트,광주광역시,공공임대(10년),66.94,20,8.0,A,35000000.0,520000.0,0.0,3.0,1202.0,1730.0,광주선운3(공임리츠),광주광역시 광산구 선운로 65
C1933,1022,아파트,광주광역시,공공임대(10년),66.94,20,8.0,A,35000000.0,520000.0,0.0,3.0,1202.0,1730.0,광주선운3(공임리츠),광주광역시 광산구 선운로 65
C1933,1022,아파트,광주광역시,공공임대(10년),66.96,488,8.0,A,35000000.0,520000.0,0.0,3.0,1202.0,1730.0,광주선운3(공임리츠),광주광역시 광산구 선운로 65
C1933,1022,아파트,광주광역시,공공임대(10년),74.73,94,8.0,A,44000000.0,580000.0,0.0,3.0,1202.0,1730.0,광주선운3(공임리츠),광주광역시 광산구 선운로 65
C1933,1022,아파트,광주광역시,공공임대(10년),74.98,300,8.0,A,44000000.0,580000.0,0.0,3.0,1202.0,1730.0,광주선운3(공임리츠),광주광역시 광산구 선운로 65
C2316,1126,아파트,대구광역시,국민임대,29.13,36,36.0,A,7956000.0,145160.0,0.0,4.0,983.0,712.0,LH 천년나무 2단지,대구광역시 달성군 현풍읍 테크노북로2길 30
C2316,1126,아파트,대구광역시,국민임대,29.8,272,36.0,A,7956000.0,145160.0,0.0,4.0,983.0,712.0,LH 천년나무 2단지,대구광역시 달성군 현풍읍 테크노북로2길 30
C2316,1126,아파트,대구광역시,국민임대,36.96,574,36.0,A,9569000.0,188170.0,0.0,4.0,983.0,712.0,LH 천년나무 2단지,대구광역시 달성군 현풍읍 테크노북로2길 30
C2316,1126,아파트,대구광역시,국민임대,46.89,244,36.0,A,19978000.0,277190.0,0.0,4.0,983.0,712.0,LH 천년나무 2단지,대구광역시 달성군 현풍읍 테크노북로2길 30
C2051,1164,아파트,세종특별자치시,공공임대(10년),59.39,2,0.0,A,39000000.0,440000.0,0.0,3.0,755.0,780.0,새뜸마을 7단지 아파트,세종특별자치시 새롬중앙로 89
C2051,1164,아파트,세종특별자치시,공공임대(10년),59.87,48,0.0,A,39000000.0,440000.0,0.0,3.0,755.0,780.0,새뜸마을 7단지 아파트,세종특별자치시 새롬중앙로 89
C2051,1164,아파트,세종특별자치시,공공임대(10년),59.87,241,0.0,A,39000000.0,440000.0,0.0,3.0,755.0,780.0,새뜸마을 7단지 아파트,세종특별자치시 새롬중앙로 89
C2051,1164,아파트,세종특별자치시,공공임대(10년),59.96,3,0.0,A,39000000.0,440000.0,0.0,3.0,755.0,780.0,새뜸마을 7단지 아파트,세종특별자치시 새롬중앙로 89
C2051,1164,아파트,세종특별자치시,공공임대(10년),65.39,24,0.0,A,39000000.0,480000.0,0.0,3.0,755.0,780.0,새뜸마을 7단지 아파트,세종특별자치시 새롬중앙로 89
C2051,1164,아파트,세종특별자치시,공공임대(10년),72.82,64,0.0,A,49000000.0,520000.0,0.0,3.0,755.0,780.0,새뜸마을 7단지 아파트,세종특별자치시 새롬중앙로 89
C2051,1164,아파트,세종특별자치시,공공임대(10년),74.55,267,0.0,A,49000000.0,535000.0,0.0,3.0,755.0,780.0,새뜸마을 7단지 아파트,세종특별자치시 새롬중앙로 89
C2051,1164,아파트,세종특별자치시,공공임대(10년),79.61,7,0.0,A,55000000.0,570000.0,0.0,3.0,755.0,780.0,새뜸마을 7단지 아파트,세종특별자치시 새롬중앙로 89
C2051,1164,아파트,세종특별자치시,공공임대(10년),79.74,35,0.0,A,55000000.0,570000.0,0.0,3.0,755.0,780.0,새뜸마을 7단지 아파트,세종특별자치시 새롬중앙로 89
C2051,1164,아파트,세종특별자치시,공공임대(10년),79.93,3,0.0,A,55000000.0,570000.0,0.0,3.0,755.0,780.0,새뜸마을 7단지 아파트,세종특별자치시 새롬중앙로 89
C2051,1164,아파트,세종특별자치시,공공임대(10년),84.32,22,0.0,A,61000000.0,585000.0,0.0,3.0,755.0,780.0,새뜸마을 7단지 아파트,세종특별자치시 새롬중앙로 89
C2051,1164,아파트,세종특별자치시,공공임대(10년),84.51,8,0.0,A,61000000.0,585000.0,0.0,3.0,755.0,780.0,새뜸마을 7단지 아파트,세종특별자치시 새롬중앙로 89
C2051,1164,아파트,세종특별자치시,공공임대(10년),84.58,2,0.0,A,61000000.0,590000.0,0.0,3.0,755.0,780.0,새뜸마을 7단지 아파트,세종특별자치시 새롬중앙로 89
C2051,1164,아파트,세종특별자치시,공공임대(10년),84.59,10,0.0,A,63000000.0,590000.0,0.0,3.0,755.0,780.0,새뜸마을 7단지 아파트,세종특별자치시 새롬중앙로 89
C2051,1164,아파트,세종특별자치시,공공임대(10년),84.82,6,0.0,A,61000000.0,585000.0,0.0,3.0,755.0,780.0,새뜸마을 7단지 아파트,세종특별자치시 새롬중앙로 89
C2051,1164,아파트,세종특별자치시,공공임대(10년),84.82,23,0.0,A,61000000.0,585000.0,0.0,3.0,755.0,780.0,새뜸마을 7단지 아파트,세종특별자치시 새롬중앙로 89
C2051,1164,아파트,세종특별자치시,공공임대(10년),84.86,163,0.0,A,61000000.0,585000.0,0.0,3.0,755.0,780.0,새뜸마을 7단지 아파트,세종특별자치시 새롬중앙로 89
