단지코드,총세대수,임대건물구분,지역,공급유형,전용면적,전용면적별세대수,공가수,자격유형,임대보증금,임대료,지하철역,버스정류장,단지내주차면수,등록차량수,단지명,도로명주소,연면적,위도,경도,subway_name,subway_dist,환승역 수,총인구수,세대당_인구,남/여비율,남/여_0~19세,남/여_20~39세,남/여_40~69세,남/여_70세이상,0~19세_비율,20~39세_비율,40~69세_비율,70세이상_비율
C1338,622,아파트,부산광역시,국민임대,41.97,92,13.0,A,23281000.0,193460.0,1.0,3.0,551.0,551.0,"부산감전(06,주6) 1단지",부산광역시 사상구 백양대로 539,6356.98,128.993785553358,35.1560831253695,감전역,0.002423887364493662,1,13543.0,1.87,1.13,1.993527508090615,1.2816500711237553,1.1723315444245677,0.7870722433460076,0.08631765487705825,0.2368751384479067,0.5379901055896035,0.13881710108543158
C1338,622,아파트,부산광역시,국민임대,46.9,14,13.0,A,28856000.0,241560.0,1.0,3.0,551.0,551.0,"부산감전(06,주6) 1단지",부산광역시 사상구 백양대로 539,6356.98,128.993785553358,35.1560831253695,감전역,0.002423887364493662,1,13543.0,1.87,1.13,1.993527508090615,1.2816500711237553,1.1723315444245677,0.7870722433460076,0.08631765487705825,0.2368751384479067,0.5379901055896035,0.13881710108543158
C1338,622,아파트,부산광역시,국민임대,46.9,14,13.0,A,28856000.0,241560.0,1.0,3.0,551.0,551.0,"부산감전(06,주6) 1단지",부산광역시 사상구 백양대로 539,6356.98,128.993785553358,35.1560831253695,감전역,0.002423887364493662,1,13543.0,1.87,1.13,1.993527508090615,1.2816500711237553,1.1723315444245677,0.7870722433460076,0.08631765487705825,0.2368751384479067,0.5379901055896035,0.13881710108543158
C1338,622,아파트,부산광역시,국민임대,46.95,100,13.0,A,28856000.0,241560.0,1.0,3.0,551.0,551.0,"부산감전(06,주6) 1단지",부산광역시 사상구 백양대로 539,6356.98,128.993785553358,35.1560831253695,감전역,0.002423887364493662,1,13543.0,1.87,1.13,1.993527508090615,1.2816500711237553,1.1723315444245677,0.7870722433460076,0.08631765487705825,0.2368751384479067,0.5379901055896035,0.13881710108543158
C1338,622,아파트,부산광역시,국민임대,46.95,50,13.0,A,28856000.0,241560.0,1.0,3.0,551.0,551.0,"부산감전(06,주6) 1단지",부산광역시 사상구 백양대로 539,6356.98,128.993785553358,35.1560831253695,감전역,0.002423887364493662,1,13543.0,1.87,1.13,1.993527508090615,1.2816500711237553,1.1723315444245677,0.7870722433460076,0.08631765487705825,0.2368751384479067,0.5379901055896035,0.13881710108543158
C1338,622,아파트,부산광역시,국민임대,51.93,80,13.0,A,35196000.0,292930.0,1.0,3.0,551.0,551.0,"부산감전(06,주6) 1단지",부산광역시 사상구 백양대로 539,6356.98,128.993785553358,35.1560831253695,감전역,0.002423887364493662,1,13543.0,1.87,1.13,1.993527508090615,1.2816500711237553,1.1723315444245677,0.7870722433460076,0.08631765487705825,0.2368751384479067,0.5379901055896035,0.13881710108543158
C1338,622,아파트,부산광역시,국민임대,51.93,38,13.0,A,35196000.0,292930.0,1.0,3.0,551.0,551.0,"부산감전(06,주6) 1단지",부산광역시 사상구 백양대로 539,6356.98,128.993785553358,35.1560831253695,감전역,0.002423887364493662,1,13543.0,1.87,1.13,1.993527508090615,1.2816500711237553,1.1723315444245677,0.7870722433460076,0.08631765487705825,0.2368751384479067,0.5379901055896035,0.13881710108543158
C2405,600,아파트,경상남도,공공임대(10년),75.84,48,22.0,A,36019000.0,603480.0,0.0,8.0,728.0,1240.0,경남혁신도시 5단지,경상남도 진주시 충의로 67,8983.12,128.15285502540814,35.17801149977058,설화명곡역,0.7060543988005669,1,32457.0,2.7,0.98,2.5191199580932424,0.9751187084520416,0.98932384341637,0.6563876651982379,0.2947592198909326,0.3203931355331669,0.36167852851465015,0.02316911606125027
C2405,600,아파트,경상남도,공공임대(10년),75.99,54,22.0,A,36113000.0,603480.0,0.0,8.0,728.0,1240.0,경남혁신도시 5단지,경상남도 진주시 충의로 67,8983.12,128.15285502540814,35.17801149977058,설화명곡역,0.7060543988005669,1,32457.0,2.7,0.98,2.5191199580932424,0.9751187084520416,0.98932384341637,0.6563876651982379,0.2947592198909326,0.3203931355331669,0.36167852851465015,0.02316911606125027
C2405,600,아파트,경상남도,공공임대(10년),84.95,182,22.0,A,44868000.0,636400.0,0.0,8.0,728.0,1240.0,경남혁신도시 5단지,경상남도 진주시 충의로 67,8983.12,128.15285502540814,35.17801149977058,설화명곡역,0.7060543988005669,1,32457.0,2.7,0.98,2.5191199580932424,0.9751187084520416,0.98932384341637,0.6563876651982379,0.2947592198909326,0.3203931355331669,0.36167852851465015,0.02316911606125027
C1969,1366,아파트,대구광역시,국민임대,29.85,124,29.0,A,8635000.0,132250.0,0.0,2.0,1192.0,886.0,대구옥포 천년나무2단지,대구광역시 달성군 옥포읍 돌미로 51,759.45,128.43966797792498,35.780072056958105,설화명곡역,0.053076693845139106,1,25385.0,2.27,1.02,2.740963855421686,1.1006754583467353,1.0159241063865831,0.7309476474486415,0.17104589324404176,0.2572779200315147,0.4687807760488478,0.10289541067559582
C1969,1366,아파트,대구광역시,국민임대,36.93,762,29.0,A,10602000.0,167230.0,0.0,2.0,1192.0,886.0,대구옥포 천년나무2단지,대구광역시 달성군 옥포읍 돌미로 51,759.45,128.43966797792498,35.780072056958105,설화명곡역,0.053076693845139106,1,25385.0,2.27,1.02,2.740963855421686,1.1006754583467353,1.0159241063865831,0.7309476474486415,0.17104589324404176,0.2572779200315147,0.4687807760488478,0.10289541067559582
C1969,1366,아파트,대구광역시,국민임대,36.93,32,29.0,A,10602000.0,167230.0,0.0,2.0,1192.0,886.0,대구옥포 천년나무2단지,대구광역시 달성군 옥포읍 돌미로 51,759.45,128.43966797792498,35.780072056958105,설화명곡역,0.053076693845139106,1,25385.0,2.27,1.02,2.740963855421686,1.1006754583467353,1.0159241063865831,0.7309476474486415,0.17104589324404176,0.2572779200315147,0.4687807760488478,0.10289541067559582
C1969,1366,아파트,대구광역시,국민임대,46.69,268,29.0,A,22844000.0,265610.0,0.0,2.0,1192.0,886.0,대구옥포 천년나무2단지,대구광역시 달성군 옥포읍 돌미로 51,759.45,128.43966797792498,35.780072056958105,설화명곡역,0.053076693845139106,1,25385.0,2.27,1.02,2.740963855421686,1.1006754583467353,1.0159241063865831,0.7309476474486415,0.17104589324404176,0.2572779200315147,0.4687807760488478,0.10289541067559582
C1969,1366,아파트,대구광역시,영구임대,26.69,140,29.0,C,12064000.0,109400.0,0.0,2.0,1192.0,886.0,대구옥포 천년나무2단지,대구광역시 달성군 옥포읍 돌미로 51,759.45,128.43966797792498,35.780072056958105,설화명곡역,0.053076693845139106,1,25385.0,2.27,1.02,2.740963855421686,1.1006754583467353,1.0159241063865831,0.7309476474486415,0.17104589324404176,0.2572779200315147,0.4687807760488478,0.10289541067559582
C1969,1366,아파트,대구광역시,영구임대,26.69,40,29.0,C,12064000.0,109400.0,0.0,2.0,1192.0,886.0,대구옥포 천년나무2단지,대구광역시 달성군 옥포읍 돌미로 51,759.45,128.43966797792498,35.780072056958105,설화명곡역,0.053076693845139106,1,25385.0,2.27,1.02,2.740963855421686,1.1006754583467353,1.0159241063865831,0.7309476474486415,0.17104589324404176,0.2572779200315147,0.4687807760488478,0.10289541067559582
C2274,1122,아파트,충청북도,국민임대,29.72,120,34.0,A,11532000.0,106530.0,0.0,3.0,1182.0,713.0,청주율량2 LH9단지,충청북도 청주시 청원구 율중로7번길 77,421.3,127.51041747069641,36.6604685357385,반석역,0.3321754454019013,1,47539.0,2.3,0.98,1.9743164871582437,1.110165696372593,0.9168114087210896,0.652572592969944,0.19333599781232247,0.29735585519257873,0.4410694377248153,0.06823870927028335
C2274,1122,아파트,충청북도,국민임대,29.72,176,34.0,A,11532000.0,106530.0,0.0,3.0,1182.0,713.0,청주율량2 LH9단지,충청북도 청주시 청원구 율중로7번길 77,421.3,127.51041747069641,36.6604685357385,반석역,0.3321754454019013,1,47539.0,2.3,0.98,1.9743164871582437,1.110165696372593,0.9168114087210896,0.652572592969944,0.19333599781232247,0.29735585519257873,0.4410694377248153,0.06823870927028335
C2274,1122,아파트,충청북도,국민임대,36.86,78,34.0,A,15046000.0,141680.0,0.0,3.0,1182.0,713.0,청주율량2 LH9단지,충청북도 청주시 청원구 율중로7번길 77,421.3,127.51041747069641,36.6604685357385,반석역,0.3321754454019013,1,47539.0,2.3,0.98,1.9743164871582437,1.110165696372593,0.9168114087210896,0.652572592969944,0.19333599781232247,0.29735585519257873,0.4410694377248153,0.06823870927028335
C2274,1122,아파트,충청북도,국민임대,36.86,26,34.0,A,15046000.0,141680.0,0.0,3.0,1182.0,713.0,청주율량2 LH9단지,충청북도 청주시 청원구 율중로7번길 77,421.3,127.51041747069641,36.6604685357385,반석역,0.3321754454019013,1,47539.0,2.3,0.98,1.9743164871582437,1.110165696372593,0.9168114087210896,0.652572592969944,0.19333599781232247,0.29735585519257873,0.4410694377248153,0.06823870927028335
C2274,1122,아파트,충청북도,국민임대,36.95,342,34.0,A,15046000.0,141680.0,0.0,3.0,1182.0,713.0,청주율량2 LH9단지,충청북도 청주시 청원구 율중로7번길 77,421.3,127.51041747069641,36.6604685357385,반석역,0.3321754454019013,1,47539.0,2.3,0.98,1.9743164871582437,1.110165696372593,0.9168114087210896,0.652572592969944,0.19333599781232247,0.29735585519257873,0.4410694377248153,0.06823870927028335
C2274,1122,아파트,충청북도,국민임대,46.66,94,34.0,A,25700000.0,188900.0,0.0,3.0,1182.0,713.0,청주율량2 LH9단지,충청북도 청주시 청원구 율중로7번길 77,421.3,127.51041747069641,36.6604685357385,반석역,0.3321754454019013,1,47539.0,2.3,0.98,1.9743164871582437,1.110165696372593,0.9168114087210896,0.652572592969944,0.19333599781232247,0.29735585519257873,0.4410694377248153,0.06823870927028335
C2274,1122,아파트,충청북도,국민임대,46.94,286,34.0,A,25700000.0,188900.0,0.0,3.0,1182.0,713.0,청주율량2 LH9단지,충청북도 청주시 청원구 율중로7번길 77,421.3,127.51041747069641,36.6604685357385,반석역,0.3321754454019013,1,47539.0,2.3,0.98,1.9743164871582437,1.110165696372593,0.9168114087210896,0.652572592969944,0.19333599781232247,0.29735585519257873,0.4410694377248153,0.06823870927028335
C1699,752,아파트,경기도,국민임대,36.64,438,7.0,A,19784000.0,224070.0,0.0,7.0,680.0,606.0,별빛마을 3-5단지,경기도 남양주시 별내4로 62,282.37,127.11785475684499,37.6476959624375,별내역,0.010711975353709,1,76076.0,2.45,0.95,2.1902754356379988,0.9535351687551451,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.4432015353067985,0.07153372942846628
C1699,752,아파트,경기도,국민임대,46.42,70,7.0,A,37163000.0,295120.0,0.0,7.0,680.0,606.0,별빛마을 3-5단지,경기도 남양주시 별내4로 62,282.37,127.11785475684499,37.6476959624375,별내역,0.010711975353709,1,76076.0,2.45,0.95,2.1902754356379988,0.9535351687551451,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.4432015353067985,0.07153372942846628
C1699,752,아파트,경기도,국민임대,46.42,32,7.0,A,37163000.0,295120.0,0.0,7.0,680.0,606.0,별빛마을 3-5단지,경기도 남양주시 별내4로 62,282.37,127.11785475684499,37.6476959624375,별내역,0.010711975353709,1,76076.0,2.45,0.95,2.1902754356379988,0.9535351687551451,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.4432015353067985,0.07153372942846628
C1699,752,아파트,경기도,국민임대,46.42,36,7.0,A,37163000.0,295120.0,0.0,7.0,680.0,606.0,별빛마을 3-5단지,경기도 남양주시 별내4로 62,282.37,127.11785475684499,37.6476959624375,별내역,0.010711975353709,1,76076.0,2.45,0.95,2.1902754356379988,0.9535351687551451,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.4432015353067985,0.07153372942846628
C1699,752,아파트,경기도,국민임대,51.85,130,7.0,A,47001000.0,338840.0,0.0,7.0,680.0,606.0,별빛마을 3-5단지,경기도 남양주시 별내4로 62,282.37,127.11785475684499,37.6476959624375,별내역,0.010711975353709,1,76076.0,2.45,0.95,2.1902754356379988,0.9535351687551451,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.4432015353067985,0.07153372942846628
C1699,752,아파트,경기도,국민임대,51.85,24,7.0,A,47001000.0,338840.0,0.0,7.0,680.0,606.0,별빛마을 3-5단지,경기도 남양주시 별내4로 62,282.37,127.11785475684499,37.6476959624375,별내역,0.010711975353709,1,76076.0,2.45,0.95,2.1902754356379988,0.9535351687551451,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.4432015353067985,0.07153372942846628
C1699,752,아파트,경기도,국민임대,51.85,22,7.0,A,47001000.0,338840.0,0.0,7.0,680.0,606.0,별빛마을 3-5단지,경기도 남양주시 별내4로 62,282.37,127.11785475684499,37.6476959624375,별내역,0.010711975353709,1,76076.0,2.45,0.95,2.1902754356379988,0.9535351687551451,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.4432015353067985,0.07153372942846628
C2251,886,아파트,경기도,국민임대,26.97,34,16.0,H,14196000.0,152880.0,0.0,3.0,809.0,870.0,별사랑마을 2-10단지,경기도 남양주시 별내3로 251,16.6,127.11947846048211,37.65967378729375,별내역,0.01913308978642821,1,76076.0,2.45,0.95,2.1902754356379988,0.9535351687551451,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.4432015353067985,0.07153372942846628
C2251,886,아파트,경기도,국민임대,36.73,188,16.0,H,19656000.0,202010.0,0.0,3.0,809.0,870.0,별사랑마을 2-10단지,경기도 남양주시 별내3로 251,16.6,127.11947846048211,37.65967378729375,별내역,0.01913308978642821,1,76076.0,2.45,0.95,2.1902754356379988,0.9535351687551451,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.4432015353067985,0.07153372942846628
C2251,886,아파트,경기도,국민임대,36.73,94,16.0,H,19656000.0,202010.0,0.0,3.0,809.0,870.0,별사랑마을 2-10단지,경기도 남양주시 별내3로 251,16.6,127.11947846048211,37.65967378729375,별내역,0.01913308978642821,1,76076.0,2.45,0.95,2.1902754356379988,0.9535351687551451,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.4432015353067985,0.07153372942846628
C2251,886,아파트,경기도,국민임대,46.42,34,16.0,H,36036000.0,283920.0,0.0,3.0,809.0,870.0,별사랑마을 2-10단지,경기도 남양주시 별내3로 251,16.6,127.11947846048211,37.65967378729375,별내역,0.01913308978642821,1,76076.0,2.45,0.95,2.1902754356379988,0.9535351687551451,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.4432015353067985,0.07153372942846628
C2251,886,아파트,경기도,국민임대,46.42,17,16.0,H,36036000.0,283920.0,0.0,3.0,809.0,870.0,별사랑마을 2-10단지,경기도 남양주시 별내3로 251,16.6,127.11947846048211,37.65967378729375,별내역,0.01913308978642821,1,76076.0,2.45,0.95,2.1902754356379988,0.9535351687551451,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.4432015353067985,0.07153372942846628
C2251,886,아파트,경기도,국민임대,46.42,17,16.0,H,36036000.0,283920.0,0.0,3.0,809.0,870.0,별사랑마을 2-10단지,경기도 남양주시 별내3로 251,16.6,127.11947846048211,37.65967378729375,별내역,0.01913308978642821,1,76076.0,2.45,0.95,2.1902754356379988,0.9535351687551451,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.4432015353067985,0.07153372942846628
C2251,886,아파트,경기도,국민임대,46.7,192,16.0,H,36036000.0,283920.0,0.0,3.0,809.0,870.0,별사랑마을 2-10단지,경기도 남양주시 별내3로 251,16.6,127.11947846048211,37.65967378729375,별내역,0.01913308978642821,1,76076.0,2.45,0.95,2.1902754356379988,0.9535351687551451,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.4432015353067985,0.07153372942846628
C2251,886,아파트,경기도,국민임대,46.7,96,16.0,H,36036000.0,283920.0,0.0,3.0,809.0,870.0,별사랑마을 2-10단지,경기도 남양주시 별내3로 251,16.6,127.11947846048211,37.65967378729375,별내역,0.01913308978642821,1,76076.0,2.45,0.95,2.1902754356379988,0.9535351687551451,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.4432015353067985,0.07153372942846628
C2251,886,아파트,경기도,국민임대,46.7,94,16.0,H,36036000.0,283920.0,0.0,3.0,809.0,870.0,별사랑마을 2-10단지,경기도 남양주시 별내3로 251,16.6,127.11947846048211,37.65967378729375,별내역,0.01913308978642821,1,76076.0,2.45,0.95,2.1902754356379988,0.9535351687551451,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.4432015353067985,0.07153372942846628
C2251,886,아파트,경기도,국민임대,51.5,100,16.0,H,44772000.0,338520.0,0.0,3.0,809.0,870.0,별사랑마을 2-10단지,경기도 남양주시 별내3로 251,16.6,127.11947846048211,37.65967378729375,별내역,0.01913308978642821,1,76076.0,2.45,0.95,2.1902754356379988,0.9535351687551451,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.4432015353067985,0.07153372942846628
C2251,886,아파트,경기도,국민임대,51.5,20,16.0,H,44772000.0,338520.0,0.0,3.0,809.0,870.0,별사랑마을 2-10단지,경기도 남양주시 별내3로 251,16.6,127.11947846048211,37.65967378729375,별내역,0.01913308978642821,1,76076.0,2.45,0.95,2.1902754356379988,0.9535351687551451,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.4432015353067985,0.07153372942846628
C1340,552,아파트,전라북도,국민임대,29.79,48,21.0,A,7651000.0,136630.0,0.0,3.0,523.0,410.0,전북혁신 9단지,전라북도 완주군 이서면 갈산1로 72,125.61,127.05344235804584,35.836284412968304,연산역,0.4038783411887532,2,14221.0,2.14,1.01,2.2522935779816518,0.9954597048808173,1.1204330175913395,0.7098623853211009,0.20715842767737846,0.2472399971872583,0.44075662752267775,0.10484494761268548
C1340,552,아파트,전라북도,국민임대,29.79,152,21.0,A,7651000.0,136630.0,0.0,3.0,523.0,410.0,전북혁신 9단지,전라북도 완주군 이서면 갈산1로 72,125.61,127.05344235804584,35.836284412968304,연산역,0.4038783411887532,2,14221.0,2.14,1.01,2.2522935779816518,0.9954597048808173,1.1204330175913395,0.7098623853211009,0.20715842767737846,0.2472399971872583,0.44075662752267775,0.10484494761268548
C1340,552,아파트,전라북도,국민임대,36.83,160,21.0,A,9247000.0,180350.0,0.0,3.0,523.0,410.0,전북혁신 9단지,전라북도 완주군 이서면 갈산1로 72,125.61,127.05344235804584,35.836284412968304,연산역,0.4038783411887532,2,14221.0,2.14,1.01,2.2522935779816518,0.9954597048808173,1.1204330175913395,0.7098623853211009,0.20715842767737846,0.2472399971872583,0.44075662752267775,0.10484494761268548
C1340,552,아파트,전라북도,국민임대,36.83,32,21.0,A,9247000.0,180350.0,0.0,3.0,523.0,410.0,전북혁신 9단지,전라북도 완주군 이서면 갈산1로 72,125.61,127.05344235804584,35.836284412968304,연산역,0.4038783411887532,2,14221.0,2.14,1.01,2.2522935779816518,0.9954597048808173,1.1204330175913395,0.7098623853211009,0.20715842767737846,0.2472399971872583,0.44075662752267775,0.10484494761268548
C1340,552,아파트,전라북도,국민임대,46.61,160,21.0,A,19893000.0,251400.0,0.0,3.0,523.0,410.0,전북혁신 9단지,전라북도 완주군 이서면 갈산1로 72,125.61,127.05344235804584,35.836284412968304,연산역,0.4038783411887532,2,14221.0,2.14,1.01,2.2522935779816518,0.9954597048808173,1.1204330175913395,0.7098623853211009,0.20715842767737846,0.2472399971872583,0.44075662752267775,0.10484494761268548
C2373,850,아파트,제주특별자치도,국민임대,36.81,276,9.0,A,13441000.0,187090.0,0.0,5.0,948.0,800.0,제주삼화 LH아파트 3단지,제주특별자치도 제주시 화삼로 110,3598.68,126.58651955371636,33.51445253411716,평동역,1.620648524718659,1,25797.0,2.63,1.01,2.3739130434782605,1.0401225114854518,1.003793626707132,0.6729857819905213,0.2638678916153041,0.2582083187967593,0.4095049811993643,0.06841880838857231
C2373,850,아파트,제주특별자치도,국민임대,36.81,180,9.0,A,13441000.0,187090.0,0.0,5.0,948.0,800.0,제주삼화 LH아파트 3단지,제주특별자치도 제주시 화삼로 110,3598.68,126.58651955371636,33.51445253411716,평동역,1.620648524718659,1,25797.0,2.63,1.01,2.3739130434782605,1.0401225114854518,1.003793626707132,0.6729857819905213,0.2638678916153041,0.2582083187967593,0.4095049811993643,0.06841880838857231
C2373,850,아파트,제주특별자치도,국민임대,36.81,36,9.0,A,13441000.0,187090.0,0.0,5.0,948.0,800.0,제주삼화 LH아파트 3단지,제주특별자치도 제주시 화삼로 110,3598.68,126.58651955371636,33.51445253411716,평동역,1.620648524718659,1,25797.0,2.63,1.01,2.3739130434782605,1.0401225114854518,1.003793626707132,0.6729857819905213,0.2638678916153041,0.2582083187967593,0.4095049811993643,0.06841880838857231
C2373,850,아파트,제주특별자치도,국민임대,46.9,72,9.0,A,27097000.0,248380.0,0.0,5.0,948.0,800.0,제주삼화 LH아파트 3단지,제주특별자치도 제주시 화삼로 110,3598.68,126.58651955371636,33.51445253411716,평동역,1.620648524718659,1,25797.0,2.63,1.01,2.3739130434782605,1.0401225114854518,1.003793626707132,0.6729857819905213,0.2638678916153041,0.2582083187967593,0.4095049811993643,0.06841880838857231
C2373,850,아파트,제주특별자치도,국민임대,46.9,214,9.0,A,27097000.0,248380.0,0.0,5.0,948.0,800.0,제주삼화 LH아파트 3단지,제주특별자치도 제주시 화삼로 110,3598.68,126.58651955371636,33.51445253411716,평동역,1.620648524718659,1,25797.0,2.63,1.01,2.3739130434782605,1.0401225114854518,1.003793626707132,0.6729857819905213,0.2638678916153041,0.2582083187967593,0.4095049811993643,0.06841880838857231
C2373,850,아파트,제주특별자치도,국민임대,51.95,72,9.0,A,32473000.0,288160.0,0.0,5.0,948.0,800.0,제주삼화 LH아파트 3단지,제주특별자치도 제주시 화삼로 110,3598.68,126.58651955371636,33.51445253411716,평동역,1.620648524718659,1,25797.0,2.63,1.01,2.3739130434782605,1.0401225114854518,1.003793626707132,0.6729857819905213,0.2638678916153041,0.2582083187967593,0.4095049811993643,0.06841880838857231
C1455,432,아파트,강원도,국민임대,29.99,164,2.0,A,6451000.0,134410.0,0.0,5.0,349.0,420.0,속초조양 LH천년나무3단지,강원도 속초시 온정로 23,6249.2,128.59170875899247,38.18637955144871,춘천역,0.9256167475904972,1,16935.0,2.04,0.99,2.0867052023121393,1.1431524547803618,0.9370783760578928,0.6170513424399435,0.1874815470918217,0.2448774726896959,0.4662828461765574,0.101358134041925
C1455,432,아파트,강원도,국민임대,36.84,104,2.0,A,7527000.0,168810.0,0.0,5.0,349.0,420.0,속초조양 LH천년나무3단지,강원도 속초시 온정로 23,6249.2,128.59170875899247,38.18637955144871,춘천역,0.9256167475904972,1,16935.0,2.04,0.99,2.0867052023121393,1.1431524547803618,0.9370783760578928,0.6170513424399435,0.1874815470918217,0.2448774726896959,0.4662828461765574,0.101358134041925
C1455,432,아파트,강원도,국민임대,46.76,164,2.0,A,17204000.0,222580.0,0.0,5.0,349.0,420.0,속초조양 LH천년나무3단지,강원도 속초시 온정로 23,6249.2,128.59170875899247,38.18637955144871,춘천역,0.9256167475904972,1,16935.0,2.04,0.99,2.0867052023121393,1.1431524547803618,0.9370783760578928,0.6170513424399435,0.1874815470918217,0.2448774726896959,0.4662828461765574,0.101358134041925
C2137,960,아파트,경상북도,국민임대,29.66,180,30.0,A,7350000.0,154350.0,0.0,8.0,876.0,752.0,포항장량 천년나무 6단지,경상북도 포항시 북구 장량중앙로100번길 1,7352.02,129.39331979712583,36.08781709928032,영남대역,0.6881988257287002,1,73070.0,2.51,1.03,2.08208778173191,1.1100715465052284,0.9819373118469984,0.7876923076923077,0.2304365676748324,0.2623511701108526,0.4595045846448611,0.047707677569453946
C2137,960,아파트,경상북도,국민임대,36.59,360,30.0,A,9450000.0,194250.0,0.0,8.0,876.0,752.0,포항장량 천년나무 6단지,경상북도 포항시 북구 장량중앙로100번길 1,7352.02,129.39331979712583,36.08781709928032,영남대역,0.6881988257287002,1,73070.0,2.51,1.03,2.08208778173191,1.1100715465052284,0.9819373118469984,0.7876923076923077,0.2304365676748324,0.2623511701108526,0.4595045846448611,0.047707677569453946
C2137,960,아파트,경상북도,국민임대,46.45,420,30.0,E,114953000.0,59860.0,0.0,8.0,876.0,752.0,포항장량 천년나무 6단지,경상북도 포항시 북구 장량중앙로100번길 1,7352.02,129.39331979712583,36.08781709928032,영남대역,0.6881988257287002,1,73070.0,2.51,1.03,2.08208778173191,1.1100715465052284,0.9819373118469984,0.7876923076923077,0.2304365676748324,0.2623511701108526,0.4595045846448611,0.047707677569453946
C1985,874,아파트,전라남도,국민임대,36.83,289,28.0,A,9032000.0,152680.0,0.0,4.0,722.0,630.0,광주전남혁신(A-3BL) 5단지,전라남도 나주시 월정3길 17,620.57,126.793637374867,35.0125657729214,평동역,0.11471330918140617,1,38423.0,2.39,0.99,2.4118666089216108,0.950590762620838,1.0130901603176938,0.7716262975778547,0.28628685943315196,0.33084350519220257,0.3562189313692321,0.026650704005413424
C1985,874,아파트,전라남도,국민임대,36.83,87,28.0,A,9032000.0,152680.0,0.0,4.0,722.0,630.0,광주전남혁신(A-3BL) 5단지,전라남도 나주시 월정3길 17,620.57,126.793637374867,35.0125657729214,평동역,0.11471330918140617,1,38423.0,2.39,0.99,2.4118666089216108,0.950590762620838,1.0130901603176938,0.7716262975778547,0.28628685943315196,0.33084350519220257,0.3562189313692321,0.026650704005413424
C1985,874,아파트,전라남도,국민임대,46.84,322,28.0,A,18279000.0,236560.0,0.0,4.0,722.0,630.0,광주전남혁신(A-3BL) 5단지,전라남도 나주시 월정3길 17,620.57,126.793637374867,35.0125657729214,평동역,0.11471330918140617,1,38423.0,2.39,0.99,2.4118666089216108,0.950590762620838,1.0130901603176938,0.7716262975778547,0.28628685943315196,0.33084350519220257,0.3562189313692321,0.026650704005413424
C1985,874,아파트,전라남도,국민임대,59.72,176,28.0,A,27311000.0,349460.0,0.0,4.0,722.0,630.0,광주전남혁신(A-3BL) 5단지,전라남도 나주시 월정3길 17,620.57,126.793637374867,35.0125657729214,평동역,0.11471330918140617,1,38423.0,2.39,0.99,2.4118666089216108,0.950590762620838,1.0130901603176938,0.7716262975778547,0.28628685943315196,0.33084350519220257,0.3562189313692321,0.026650704005413424
C2583,1106,아파트,대전광역시,국민임대,36.85,24,21.0,A,11397000.0,193550.0,1.0,2.0,752.0,982.0,"대전관저5(05,국민,GB) 1단지",대전광역시 서구 구봉산북로 212,8735.5,127.34390431074549,36.2930782810766,유성온천역,0.060691868168390985,1,33120.0,2.515,0.935,2.0593242883745675,0.9781862250050496,0.916257520226817,0.6416382252559727,0.22785326086956526,0.2957125603864734,0.4183423913043478,0.058091787439613525
C2583,1106,아파트,대전광역시,국민임대,36.85,70,21.0,A,11397000.0,193550.0,1.0,2.0,752.0,982.0,"대전관저5(05,국민,GB) 1단지",대전광역시 서구 구봉산북로 212,8735.5,127.34390431074549,36.2930782810766,유성온천역,0.060691868168390985,1,33120.0,2.515,0.935,2.0593242883745675,0.9781862250050496,0.916257520226817,0.6416382252559727,0.22785326086956526,0.2957125603864734,0.4183423913043478,0.058091787439613525
C2583,1106,아파트,대전광역시,국민임대,36.93,604,21.0,A,11397000.0,193550.0,1.0,2.0,752.0,982.0,"대전관저5(05,국민,GB) 1단지",대전광역시 서구 구봉산북로 212,8735.5,127.34390431074549,36.2930782810766,유성온천역,0.060691868168390985,1,33120.0,2.515,0.935,2.0593242883745675,0.9781862250050496,0.916257520226817,0.6416382252559727,0.22785326086956526,0.2957125603864734,0.4183423913043478,0.058091787439613525
