단지코드,총세대수,전용면적,전용면적별세대수,공가수,임대보증금,임대료,지하철역,버스정류장,단지내주차면수,등록차량수,연면적,위도,경도,subway_dist,환승역 수,총인구수,세대당_인구,남/여비율,남/여_0~19세,남/여_20~39세,남/여_40~69세,남/여_70세이상,0~19세_비율,20~39세_비율,40~69세_비율,70세이상_비율,지역,자격유형,공급유형,전용면적_std,전용면적별세대수_std,임대보증금_std,임대료_std,강원도,경기도,경상남도,경상북도,광주광역시,대구광역시,대전광역시,부산광역시,세종특별자치시,울산광역시,전라남도,전라북도,제주특별자치도,충청남도,충청북도,상가,아파트,공공임대(50년),공공임대(분납),국민임대,영구임대,임대상가,행복주택,"공공임대(5년,10년)",A,C,D,E,G,H,I,J,K,L,M,N,등록차량수/총세대수,등록차량수/연면적,임대보증금/임대료,km1,km2,geometry,km4
C1677,1144.0,43.1090909090909,104.0,9.0,32537909.09090909,274335.45454545453,0.0,4.0,1039.0,1101.0,24.229999999999997,127.115886320109,37.64976296527241,0.013492294495224422,1.0,76076.0,2.4499999999999997,0.95,2.190275435637999,0.9535351687551453,0.9489595375722544,0.763447828904731,0.20451916504548076,0.28074557021925445,0.44320153530679823,0.07153372942846618,경상남도,A,국민임대,11.457080303939094,46.71616422610059,14899133.984594846,99920.13924766482,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9624125874125874,45.439537763103594,118.60628493980495,1,1,POINT (127.115886320109 37.64976296527241),0
C1681,534.0,46.29875,66.75,9.0,34577250.0,246351.25,0.0,7.0,465.0,520.0,3971.378,127.15093632808284,37.41348100318768,0.022293164754026616,1.0,27657.0,2.5500000000000003,0.9399999999999997,2.107324147933285,0.9745762711864405,0.9155254654562242,0.7338775510204083,0.20349278663629458,0.2695881693603788,0.45012112665871207,0.07679791734461429,서울특별시,A,공공임대(50년),6.21131326693478,66.74632146097214,10260049.007819463,54168.7061575751,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9737827715355806,0.1309369191247975,140.35751797484284,1,1,POINT (127.1509363280828 37.41348100318768),0
C1687,773.0,45.959999999999994,70.27272727272727,26.0,21361363.636363637,146160.9090909091,0.0,3.0,779.0,349.0,4897.680999999999,127.08589020994154,37.79599110577697,0.037022142291793,1.0,50148.0,2.6000000000000005,0.9600000000000002,1.6998548621190133,0.9808976261127598,0.9613679003922904,0.7474856321839081,0.2313751296163356,0.21298955092924937,0.4586224774666986,0.0970128419877163,경기도,A,국민임대,4.198780775415642,72.06676197678222,3446209.3167051612,23417.894634038075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4514877102199224,0.07125821383630336,146.14963583099572,1,1,POINT (127.0858902099415 37.79599110577697),0
C1689,1117.0,43.815999999999995,111.7,4.0,39646200.0,264068.0,1.0,3.0,985.0,960.0,13148.929999999997,127.07423893019902,37.29632307909339,0.005102664358674644,1.0,41112.5,2.8099999999999996,0.9350000000000003,1.8132494594063293,0.926457069314212,0.9275551921504496,0.8097941802696946,0.22204925509273327,0.25486166007905137,0.4300516874429917,0.09303739738522342,경기도,A,국민임대,7.8666443502508345,79.9333750347403,12338568.283593072,75866.53482706765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8594449418084154,0.07300974299809948,150.13632852144144,1,1,POINT (127.074238930199 37.29632307909339),0
C1693,853.0,52.56,213.25,20.0,31210750.0,191937.5,0.0,6.0,862.0,1087.0,9547.131,127.38518308224978,36.439230743028624,0.0825839224420905,1.0,27765.0,2.34,1.05,1.9146757679180888,1.203083466241361,1.0469411964073885,0.5490039840637451,0.1964343598055105,0.2985053124437241,0.4350441202953358,0.0700162074554295,경기도,A,국민임대,5.417090239848942,153.4022490056779,5096979.980014309,33574.79448931892,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.2743259085580305,0.11385619407547672,162.60892217518725,1,1,POINT (127.3851830822498 36.43923074302862),0
C1697,526.0,79.77166666666666,87.66666666666667,4.0,69000000.0,375000.0,0.0,3.0,727.0,854.0,21450.74,127.10067984997738,37.81691227361471,0.044026650684231915,1.0,54252.0,2.47,1.01,2.2829366409654708,1.0126614332742465,1.0365739876842694,0.8359469240048251,0.2485438324854383,0.2930030229300302,0.4023446140234461,0.0561085305610853,경기도,A,국민임대,5.593386869032637,55.01151394632461,6572670.690061993,16431.676725154983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.623574144486692,0.03981214634087216,184.0,1,1,POINT (127.1006798499774 37.81691227361471),0
C1699,752.0,47.35000000000001,107.42857142857143,7.0,38896571.428571425,303707.14285714284,0.0,7.0,680.0,606.0,282.36999999999995,127.11785475684498,37.6476959624375,0.010711975353688551,1.0,76076.0,2.4499999999999997,0.9500000000000001,2.1902754356379988,0.9535351687551452,0.9489595375722545,0.763447828904731,0.20451916504548076,0.28074557021925445,0.4432015353067983,0.07153372942846621,전라북도,A,국민임대,5.447458122831234,150.6860501648567,9758342.445605926,41364.72841857972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8058510638297872,2.146120338562879,128.07262635527647,1,1,POINT (127.117854756845 37.6476959624375),0
C1700,922.0,57.27333333333333,307.3333333333333,39.0,27333333.333333332,413333.3333333333,0.0,2.0,804.0,979.0,8285.66,128.46219621128,35.6946387605428,0.1075656107987526,1.0,29682.0,2.63,1.04,2.6595492289442473,1.0507736943907158,1.04253772041447,0.7302452316076294,0.2929047907822923,0.2857624149316083,0.3785459200862475,0.0427868741998517,전라남도,A,국민임대,4.584172044473611,246.61170558863043,4618802.153517006,28867.51345948129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.061822125813449,0.11815594653896008,66.12903225806451,1,1,POINT (128.46219621128 35.6946387605428),0
C1718,753.0,49.415,376.5,23.0,27465500.0,218475.0,0.0,2.0,682.0,496.0,3104.518,129.366253116155,35.5947956000564,0.30767308830701057,1.0,36060.0,2.66,1.04,2.3539772727272728,1.1119388729703916,1.0137092602172788,0.7093712930011863,0.2216583471991126,0.306600110926234,0.4317803660565724,0.0399611758180809,경기도,A,국민임대,3.556747109368335,267.9934700697015,3530584.1584644318,44144.67634947616,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6586985391766268,0.15976715226002877,125.71461265591029,1,1,POINT (129.366253116155 35.5947956000564),0
C1724,1256.0,26.922000000000004,125.6,1.0,21817100.0,123300.0,0.0,6.0,878.0,701.0,103.27000000000001,128.15249686131705,35.1806340716788,0.7039212862397658,1.0,32457.0,2.6999999999999997,0.9800000000000002,2.5191199580932424,0.9751187084520418,0.98932384341637,0.656387665198238,0.2947592198909326,0.32039313553316695,0.36167852851465015,0.023169116061250196,경기도,A,국민임대,6.114685055939786,109.8384672548233,8541269.102292573,33320.16406522233,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.5581210191082803,6.788031374067977,176.9432278994323,1,1,POINT (128.152496861317 35.1806340716788),2
C1732,266.0,25.65833333333333,44.0,17.0,22160666.666666668,116338.33333333333,0.0,3.0,188.0,267.0,85.5,126.87276828539257,35.10356817354148,0.048136019005154344,1.0,20631.0,2.6,0.9399999999999998,2.5740210124164284,0.9651311580294307,0.9024676850763808,0.6526610644257703,0.2526780088216762,0.2977558043720614,0.39237070427996695,0.0571954825262953,경기도,A,국민임대,9.969402021518977,43.136991086537314,8312489.943853566,43641.11750020463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0037593984962405,3.1228070175438596,190.48464965689155,1,1,POINT (126.8727682853926 35.10356817354148),2
C1740,783.0,69.955,116.75,29.0,35950000.0,490500.0,0.0,6.0,978.0,979.0,53027.3008,128.18909359799423,36.12034468813282,0.3564976222373917,1.0,22662.0,2.54,1.01,2.63768115942029,0.9635343618513325,1.0659532105525138,0.5880758807588076,0.2989586091254081,0.3088871238196099,0.3662960021180831,0.0258582649368987,경상남도,A,국민임대,12.24207090324182,56.96417002525944,7071774.883294858,86892.65408153518,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2503192848020435,0.018462188065963184,73.29255861365954,1,1,POINT (128.1890935979942 36.12034468813282),0
C1743,791.0,72.31,113.0,16.0,37428571.428571425,510000.0,1.0,1.0,944.0,1653.0,31.900000000000002,128.43882857931297,35.777187526321796,0.05492862010479859,1.0,25385.0,2.27,1.0199999999999998,2.740963855421686,1.1006754583467353,1.0159241063865831,0.7309476474486416,0.1710458932440417,0.2572779200315147,0.46878077604884766,0.10289541067559581,경기도,A,국민임대,6.446368486726981,77.85884663928691,6451282.633635547,21213.20343559643,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0897597977243993,51.81818181818181,73.38935574229691,1,1,POINT (128.438828579313 35.7771875263218),0
C1744,822.0,53.456,164.4,13.0,28887800.0,207568.0,0.0,2.0,827.0,979.0,8117.351,127.195486100426,37.7282482406566,0.07932575403741897,1.0,92857.0,2.49,1.02,1.8162524941048432,1.057097224995009,1.0455518332402751,0.7253276792598303,0.208223397266765,0.2219326491271525,0.4734484206898779,0.0963955329162045,경기도,A,국민임대,3.592016146957026,114.5111348297623,1506662.6032393584,31329.583782744387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1909975669099757,0.12060584789298874,139.17270484853157,1,1,POINT (127.195486100426 37.7282482406566),0
C1756,404.0,84.97500000000001,101.0,1.0,55000000.0,620000.0,0.0,3.0,486.0,609.0,140.2,129.36640380852447,35.60500597505684,0.3171424970881202,1.0,36060.0,2.66,1.04,2.3539772727272728,1.1119388729703916,1.0137092602172788,0.7093712930011863,0.2216583471991126,0.306600110926234,0.4317803660565724,0.0399611758180809,경기도,A,국민임대,0.00577350269190263,136.46977687385586,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.5074257425742574,4.343794579172611,88.70967741935483,1,1,POINT (129.3664038085245 35.60500597505684),0
C1757,794.0,41.4525,198.5,13.0,29329750.0,266492.5,2.0,4.0,676.0,508.0,38036.86,129.067881687696,35.1667756113388,0.008047306714497134,2.0,21571.0,1.825,0.905,1.9942291838417148,0.9156955120257873,0.9380297193175564,0.7028938906752411,0.1109591581289694,0.3581660562792638,0.408117379815493,0.1227574057762737,경기도,A,국민임대,6.324183082949658,125.31959144523253,10123864.261404008,47925.45487525392,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6397984886649875,0.01335546625036872,110.0584444215128,1,1,POINT (129.067881687696 35.1667756113388),0
C1761,602.0,46.946666666666665,100.33333333333333,18.0,20805833.333333332,206600.0,0.0,2.0,715.0,730.0,4068.5259999999994,127.92213983044844,37.33855292390887,0.29884616283994087,1.0,32936.0,2.34,0.96,1.9203758654797232,1.0357739088957787,0.9005335365853658,0.6801007556675063,0.2258319164440126,0.2591692980325479,0.45424459557930524,0.060754189944134,경기도,A,국민임대,5.594946529384056,54.65040408511786,6086827.298902662,34772.08190488456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.212624584717608,0.17942616072749693,100.70587286221361,1,1,POINT (127.9221398304484 37.33855292390887),0
C1773,840.0,44.374444444444435,93.33333333333333,15.0,35415555.55555555,308801.1111111111,0.0,4.0,772.0,614.0,3876.7799999999997,126.98774815410636,37.40125075810389,0.01107097515069015,1.0,27028.0,2.6,0.9699999999999999,2.09710684617588,1.0393177737881507,0.9440605967552076,0.6930855424979504,0.1749543683094075,0.2801785802377781,0.4684648019337971,0.0764022495190173,전라남도,A,국민임대,9.354414881636258,85.6708818677618,14032222.455041746,61747.971311704736,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7309523809523809,0.1583788608071647,114.68726724500846,1,1,POINT (126.9877481541064 37.40125075810389),0
C1783,594.0,48.012,118.8,16.0,24716200.0,169010.0,1.0,6.0,596.0,570.0,6544.83,128.466609376644,35.8595285705419,0.0023547286454273066,1.0,50426.0,2.65,0.9800000000000001,2.1017126878713737,1.0392734413352969,0.9367592279038266,0.7907348242811502,0.2324991076032205,0.247134414786023,0.45367469162733515,0.0666917859834212,경기도,A,국민임대,7.371466611197535,78.42002295332487,6951353.695504207,47653.84874278257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9595959595959596,0.08709164332763418,146.24105082539495,1,1,POINT (128.466609376644 35.8595285705419),0
C1802,1438.0,59.52363636363637,130.72727272727272,3.0,42272727.27272727,466363.63636363635,0.0,2.0,1500.0,1983.0,8348.759999999998,127.280752036251,36.47344443682102,0.08801402448884389,1.0,11297.0,2.6200000000000006,0.9800000000000003,2.6213235294117645,0.965554948059049,0.9660215053763441,0.6933333333333334,0.24342745861733206,0.3182260777197486,0.40462069575993626,0.03372576790298299,경기도,A,국민임대,0.9050886445787801,204.6333750438041,1618079.6699117804,8090.398349558905,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.3789986091794157,0.23752030241616723,90.64327485380117,1,1,POINT (127.280752036251 36.47344443682102),0
C1804,478.0,82.5375,6.5,3.0,87417000.0,580897.5,0.0,3.0,629.0,951.0,285.51,126.83120351971806,37.214257264554995,0.09540650357090803,1.0,42516.0,2.06,1.2,2.2519863791146424,1.430410447761194,1.21310888252149,0.7870826491516146,0.1808025214037068,0.3064022956063599,0.4360005644933672,0.07679461849656599,경기도,A,국민임대,4.654348325311867,4.509249752822894,5640000.0,33845.00000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.9895397489539748,3.330881580329936,150.4861012484991,1,1,POINT (126.8312035197181 37.21425726455499),0
C1823,553.0,43.199999999999996,92.16666666666667,14.0,22166666.666666668,166630.0,0.0,3.0,584.0,652.0,8.88,127.488600264711,36.6737254480478,0.3309973774349912,1.0,18361.0,2.48,0.9699999999999999,2.0866551126516466,0.9527302363488185,1.0047770700636942,0.6305170239596469,0.2571755351015739,0.2609879636185393,0.4114155002450846,0.07042100103480199,경기도,A,국민임대,5.003894483299982,117.84127743141053,4736400.433521924,26057.4319532835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1790235081374323,73.42342342342342,133.0292664386165,1,1,POINT (127.488600264711 36.6737254480478),0
C1833,1364.0,41.67,194.85714285714286,19.0,16288857.142857144,141605.7142857143,0.0,5.0,1505.0,1001.0,3253.27,126.57491947685604,33.51608302156131,1.620381094094794,1.0,24300.0,2.5100000000000002,0.9900000000000001,2.0637219406227367,1.069050122677883,0.9737556561085973,0.6020015396458814,0.2226748971193415,0.2429218106995885,0.44876543209876546,0.08563786008230452,경기도,A,국민임대,7.141311737582485,67.92012115082582,3673376.077877653,42038.36377133901,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7338709677419355,0.3076904161044119,115.02965982002341,1,1,POINT (126.574919476856 33.51608302156131),0
C1848,532.0,58.254,106.4,9.0,39402400.0,499628.0,0.0,3.0,660.0,625.0,5130.84,126.88373478795602,35.0993220263021,0.05081197971027722,1.0,33134.5,2.515,0.915,1.828670462985888,0.9645909645909645,0.87135127913967,0.7316706730769231,0.22319636632512943,0.2670781209917156,0.4227617739818014,0.0869637387013535,울산광역시,A,국민임대,3.5703613262525726,79.26411546216863,4161604.1138003506,24631.222462557558,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1748120300751879,0.12181241278231245,78.86347442497218,1,1,POINT (126.883734787956 35.0993220263021),0
C1863,1099.0,41.015,137.375,24.0,20054250.0,161477.5,0.0,4.0,1154.0,733.0,8198.660000000002,127.4913194295501,36.67420086680632,0.3328379519745894,1.0,18361.0,2.48,0.9699999999999999,2.0866551126516466,0.9527302363488185,1.0047770700636942,0.6305170239596469,0.2571755351015739,0.2609879636185393,0.41141550024508466,0.07042100103480199,강원도,A,국민임대,6.7476789660276095,86.66674679483476,6264754.008396043,31666.09622293219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6669699727024567,0.08940485396394043,124.19222492297689,1,1,POINT (127.4913194295501 36.67420086680632),0
C1879,711.0,48.912,142.2,12.0,21801400.0,120514.0,0.0,2.0,573.0,713.0,225.85499999999996,126.87510617837401,35.216641571331394,0.0639421785053193,1.0,22458.0,2.43,1.02,2.1569579288025893,1.0764331210191085,1.0475572849113706,0.6314720812182741,0.2308754118799537,0.2758037225042301,0.42176507257992685,0.0715557930358892,충청북도,A,국민임대,2.7550444642509864,122.09299734218995,2714512.9949956033,13232.976989324814,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0028129395218002,3.156892696641651,180.90346349801683,1,1,POINT (126.875106178374 35.21664157133139),0
C1880,635.0,53.932500000000005,158.75,15.0,23885250.0,136065.0,0.0,20.0,508.0,761.0,2839.01,128.802160139773,35.2040526376969,0.07568449539287787,1.0,57078.0,2.62,0.99,1.7169278191625996,1.0817393903167962,0.9900662251655628,0.6427230046948357,0.2313325624583902,0.2440695189039559,0.4632958407792845,0.0613020778583692,경상남도,A,국민임대,4.038542435087193,178.93271547334956,2514500.0,8170.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1984251968503936,0.26805118685739043,175.5429390364899,1,1,POINT (128.802160139773 35.2040526376969),0
C1889,1018.0,49.42999999999999,254.5,14.0,16670500.0,114475.0,0.0,2.0,788.0,808.0,7437.361999999999,127.05069980570393,37.88721865352271,0.007224802108302524,1.0,25372.0,2.33,0.97,1.753319357092942,1.0911492734478203,0.9844632768361582,0.6402753872633391,0.1947422355352357,0.2495664512060539,0.4430080403594513,0.11268327289925899,경기도,A,국민임대,8.457568602539782,104.95872204506557,2998451.2113200487,28017.290494740326,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.793713163064833,0.1086406712487573,145.62568246341996,1,1,POINT (127.0506998057039 37.88721865352271),0
C1896,712.0,46.64833333333334,118.66666666666667,3.0,25314666.666666668,219605.0,0.0,2.0,658.0,845.0,7061.035000000001,127.15144014440254,37.29550341946845,0.021943773322906982,1.0,39189.0,2.6299999999999994,0.9399999999999998,1.7811550151975684,1.01142313184198,0.9059711007224821,0.7492795389048991,0.2026589093878384,0.21567276531679802,0.4577560029600143,0.1239123223353492,경기도,A,국민임대,7.3903840676020796,49.212464545749654,8562414.18448481,70211.47876237902,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1867977528089888,0.11967084145596218,115.27363523902766,1,1,POINT (127.1514401444025 37.29550341946845),0
C1916,816.0,46.315,204.0,2.0,20811500.0,208745.0,1.0,4.0,822.0,752.0,6879.284000000001,127.162688131877,37.260481323643,0.003235275495889797,1.0,25423.5,2.835,0.955,1.8233082706766919,0.9101362108614894,0.9470164162251368,0.8019207683073231,0.2582256573642496,0.21236257792986804,0.440851967667709,0.0885597970381733,충청남도,A,국민임대,5.108695201973463,85.20954563114785,2342431.855999231,38661.53342363268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9215686274509803,0.1093137018329233,99.69819636398476,1,1,POINT (127.162688131877 37.260481323643),0
C1933,1022.0,69.56666666666668,170.33333333333334,8.0,38000000.0,540000.0,0.0,3.0,1202.0,1730.0,313.95,126.77794904971609,35.150326764149874,0.018042537376406705,1.0,32918.0,2.3799999999999994,1.04,2.1117775354416577,1.1202803527017862,1.0698090692124105,0.6303170920340294,0.2295400692630172,0.2848897259857828,0.421532292362841,0.06403791238835889,제주특별자치도,A,국민임대,4.097265754947646,186.38633712444337,4647580.0154489,30983.866769659337,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.6927592954990216,5.510431597388119,70.37037037037037,1,1,POINT (126.7779490497161 35.15032676414987),0
C1939,2334.0,33.79666666666667,259.3333333333333,13.0,29729444.444444444,189806.66666666666,0.0,3.0,1713.0,1896.0,8250.17,127.13480932726247,37.473430544532754,0.008520641745621399,2.0,45750.0,2.5399999999999996,0.9600000000000001,2.1170708955223883,0.9421450151057404,0.983325347388596,0.751549295774648,0.1986448087431694,0.2810273224043715,0.4523715846994535,0.0679562841530054,강원도,A,국민임대,7.300183216878876,288.88925213652374,12598914.388858184,45636.67165777978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8123393316195373,0.22981344626837993,156.6301382693501,1,1,POINT (127.1348093272625 37.47343054453275),0
C1941,404.0,84.9575,101.0,19.0,47288000.0,627080.0,0.0,3.0,490.0,600.0,32.66,128.14330566516165,35.170006576805505,0.7176575373423667,1.0,32457.0,2.7,0.98,2.5191199580932424,0.9751187084520416,0.98932384341637,0.6563876651982379,0.2947592198909326,0.3203931355331669,0.3616785285146501,0.0231691160612502,전라북도,A,국민임대,0.023629078131263352,103.65969965870697,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.4851485148514851,18.371096142069813,75.40983606557377,1,1,POINT (128.1433056651616 35.17000657680551),0
C1945,755.0,50.51,125.83333333333333,6.0,22651666.666666668,189106.66666666666,1.0,3.0,734.0,730.0,6017.760000000001,127.24077274083449,37.65839027630813,0.006343264222429154,1.0,57499.0,2.65,0.9500000000000001,1.99057412167952,0.9644031451036454,0.9376932941087727,0.6974320803870487,0.2349432164037635,0.2389780691838119,0.44675559574949125,0.07932311866293319,제주특별자치도,A,국민임대,9.082673615186224,53.22562039719843,6094700.736432156,51059.98067632485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9668874172185431,0.12130759618196801,119.78248607487839,1,1,POINT (127.2407727408345 37.65839027630813),0
C1967,581.0,44.349999999999994,145.25,6.0,16161500.0,188680.0,0.0,3.0,530.0,639.0,247.1,127.111439245266,37.2501930735135,0.011928800774142023,1.0,33469.0,2.69,0.98,1.78021978021978,1.0126549586776858,0.9700622083981336,0.8047435190292334,0.2152140786996922,0.2328423317099405,0.4541814813708207,0.0977621082195464,충청북도,A,국민임대,4.96,64.60843598168896,2467000.0,26100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0998278829604131,2.585997571833266,85.65560737757049,1,1,POINT (127.111439245266 37.2501930735135),0
C1969,1366.0,33.96333333333333,227.66666666666666,29.0,12801833.333333334,158520.0,0.0,2.0,1192.0,886.0,759.4499999999999,128.43966797792498,35.7800720569581,0.053076693845114986,1.0,25385.0,2.27,1.0199999999999998,2.740963855421686,1.1006754583467353,1.0159241063865831,0.7309476474486415,0.1710458932440417,0.2572779200315147,0.46878077604884766,0.10289541067559581,충청북도,A,국민임대,7.775506843072458,275.3453588979968,5078876.663856553,58541.70820876343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.6486090775988287,1.166633748107183,80.75847421986711,1,1,POINT (128.439667977925 35.7800720569581),0
C1970,214.0,26.886000000000003,40.0,16.0,25696000.0,132760.0,0.0,6.0,108.0,159.0,23.95,126.84834341976803,35.218229829878396,0.06992376095706716,1.0,35472.5,2.535,1.0,1.7201099404489235,1.1023651844843898,0.9662355864177868,0.6029116465863453,0.2067235182183381,0.3132285573331454,0.4350412291211502,0.0450066953273662,충청북도,A,국민임대,7.043722737303052,26.832815729997478,6223902.955541643,32157.251126301202,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7429906542056075,6.638830897703549,193.5522747815607,1,1,POINT (126.848343419768 35.2182298298784),2
C1973,384.0,46.48333333333333,128.0,15.0,26426333.333333332,147520.0,0.0,3.0,384.0,457.0,351.414,126.90062819236613,35.107427724589556,0.033373369032768975,1.0,45638.0,2.43,0.89,1.5678475935828875,0.9643039265680776,0.8589958939902949,0.7532517214996175,0.20986896884175463,0.2532100442613611,0.43650028485034403,0.10042070204654012,경상남도,A,국민임대,11.602035740909152,148.95636945092346,11444237.035876762,64796.0207111517,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1901041666666667,1.3004604255948824,179.1372921185828,1,1,POINT (126.9006281923661 35.10742772458956),0
C1979,270.0,29.666666666666668,30.0,17.0,42216333.333333336,185836.66666666666,0.0,4.0,183.0,133.0,2134.1958176372714,126.819601724619,37.470866734439305,0.016297904823669537,1.0,95543.0,2.56,0.9600000000000001,2.0290909090909093,1.0020743577469284,0.9608019016011122,0.7193396226415095,0.19582805647718832,0.26264613838795103,0.4575950095768397,0.08393079555802088,경상남도,A,국민임대,6.918245803670176,38.8587184554509,10105853.959463296,44646.62641230578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4925925925925926,0.062318555261363894,227.16901938978677,1,1,POINT (126.819601724619 37.4708667344393),2
