단지코드,총세대수,전용면적,전용면적별세대수,공가수,임대보증금,임대료,지하철역,버스정류장,단지내주차면수,등록차량수,연면적,위도,경도,subway_dist,환승역 수,총인구수,세대당_인구,남/여비율,남/여_0~19세,남/여_20~39세,남/여_40~69세,남/여_70세이상,0~19세_비율,20~39세_비율,40~69세_비율,70세이상_비율,전용면적_std,전용면적별세대수_std,임대보증금_std,임대료_std,강원도,경기도,경상남도,경상북도,광주광역시,대구광역시,대전광역시,부산광역시,세종특별자치시,울산광역시,전라남도,전라북도,제주특별자치도,충청남도,충청북도,상가,아파트,공공임대(50년),공공임대(분납),국민임대,영구임대,임대상가,행복주택,"공공임대(5년,10년)",A,C,D,E,G,H,I,J,K,L,M,N
C1939,2334.0,33.79666666666667,259.3333333333333,13.0,29729444.444444444,189806.66666666666,0.0,3.0,1713.0,1896.0,8250.17,127.13480932726247,37.473430544532754,0.008520641745621399,2.0,45750.0,2.5399999999999996,0.9600000000000001,2.1170708955223883,0.9421450151057404,0.983325347388596,0.751549295774648,0.1986448087431694,0.2810273224043715,0.4523715846994535,0.0679562841530054,7.300183216878876,288.88925213652374,12598914.388858184,45636.67165777978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C1940,615.0,47.181666666666665,102.5,16.0,32578833.333333332,221325.0,0.0,2.0,527.0,709.0,4567.48,126.78911100539558,37.3387124399594,0.011854231631894087,1.0,22652.0,2.24,1.16,1.7391304347826086,1.3346379647749511,1.1815861798193954,0.7680826636050516,0.1780858202366237,0.2633321561010065,0.4905968567896874,0.0679851668726823,7.324305882926159,25.453879861427804,11051077.783033956,58660.29653862994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1941,404.0,84.9575,101.0,19.0,47288000.0,627080.0,0.0,3.0,490.0,600.0,32.66,128.14330566516165,35.170006576805505,0.7176575373423667,1.0,32457.0,2.7,0.98,2.5191199580932424,0.9751187084520416,0.98932384341637,0.6563876651982379,0.2947592198909326,0.3203931355331669,0.3616785285146501,0.0231691160612502,0.023629078131263352,103.65969965870697,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C1945,755.0,50.51,125.83333333333333,6.0,22651666.666666668,189106.66666666666,1.0,3.0,734.0,730.0,6017.760000000001,127.24077274083449,37.65839027630813,0.006343264222429154,1.0,57499.0,2.65,0.9500000000000001,1.99057412167952,0.9644031451036454,0.9376932941087727,0.6974320803870487,0.2349432164037635,0.2389780691838119,0.44675559574949125,0.07932311866293319,9.082673615186224,53.22562039719843,6094700.736432156,51059.98067632485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1962,416.0,55.6325,104.0,9.0,20970000.0,200800.0,0.0,3.0,296.0,401.0,9.0,129.10056813224898,37.528290927264706,0.18301695429561896,1.0,30441.0,2.26,0.99,1.8518057285180567,1.233204134366925,0.9392345126923582,0.7283511269276394,0.1927991853092868,0.2271278867317105,0.4843467691600144,0.0957261587989882,4.386512471960687,94.62557793746889,2200859.226150853,14968.705132152654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1965,498.0,46.152,99.6,13.0,17341800.0,133028.0,0.0,5.0,480.0,500.0,5894.23,127.93935718484309,36.991503310176746,0.4260312693179783,1.0,37310.0,2.17,0.9800000000000001,1.8188888888888894,1.2289764536280634,0.9460248783126014,0.6044150110375276,0.1717502010184937,0.24864647547574367,0.48220316269096763,0.0974001608147949,8.253233911625188,48.29906831399546,6827544.412158738,36943.81166041209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1967,581.0,44.349999999999994,145.25,6.0,16161500.0,188680.0,0.0,3.0,530.0,639.0,247.1,127.111439245266,37.2501930735135,0.011928800774142023,1.0,33469.0,2.69,0.98,1.78021978021978,1.0126549586776858,0.9700622083981336,0.8047435190292334,0.2152140786996922,0.2328423317099405,0.4541814813708207,0.0977621082195464,4.96,64.60843598168896,2467000.0,26100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1968,514.0,32.14999999999999,102.8,0.0,12455400.0,133236.0,0.0,3.0,309.0,220.0,2627.5476329601256,127.9622958659717,37.362049101843205,0.3430324392767997,1.0,17383.0,2.2,1.0,1.812712826333712,1.1093117408906883,1.0147824030274362,0.6422976501305483,0.1766093309555312,0.2247885865500776,0.4900477477995743,0.1085543346948167,9.593487374255517,85.43535567901617,7249468.656391308,55273.48803902283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
C1969,1366.0,33.96333333333333,227.66666666666666,29.0,12801833.333333334,158520.0,0.0,2.0,1192.0,886.0,759.4499999999999,128.43966797792498,35.7800720569581,0.053076693845114986,1.0,25385.0,2.27,1.0199999999999998,2.740963855421686,1.1006754583467353,1.0159241063865831,0.7309476474486415,0.1710458932440417,0.2572779200315147,0.46878077604884766,0.10289541067559581,7.775506843072458,275.3453588979968,5078876.663856553,58541.70820876343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
C1970,214.0,26.886000000000003,40.0,16.0,25696000.0,132760.0,0.0,6.0,108.0,159.0,23.95,126.84834341976803,35.218229829878396,0.06992376095706716,1.0,35472.5,2.535,1.0,1.7201099404489235,1.1023651844843898,0.9662355864177868,0.6029116465863453,0.2067235182183381,0.3132285573331454,0.4350412291211502,0.0450066953273662,7.043722737303052,26.832815729997478,6223902.955541643,32157.251126301202,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
C1973,384.0,46.48333333333333,128.0,15.0,26426333.333333332,147520.0,0.0,3.0,384.0,457.0,351.414,126.90062819236613,35.107427724589556,0.033373369032768975,1.0,45638.0,2.43,0.89,1.5678475935828875,0.9643039265680776,0.8589958939902949,0.7532517214996175,0.20986896884175463,0.2532100442613611,0.43650028485034403,0.10042070204654012,11.602035740909152,148.95636945092346,11444237.035876762,64796.0207111517,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1979,270.0,29.666666666666668,30.0,17.0,42216333.333333336,185836.66666666666,0.0,4.0,183.0,133.0,2134.1958176372714,126.819601724619,37.470866734439305,0.016297904823669537,1.0,95543.0,2.56,0.9600000000000001,2.0290909090909093,1.0020743577469284,0.9608019016011122,0.7193396226415095,0.19582805647718832,0.26264613838795103,0.4575950095768397,0.08393079555802088,6.918245803670176,38.8587184554509,10105853.959463296,44646.62641230578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
C1983,903.0,40.61999999999999,60.2,3.0,6571400.0,127428.0,0.0,4.0,200.0,253.0,598.3500000000001,126.6030996666034,36.34250871469327,0.5511364652034506,1.0,15745.0,2.3,0.9900000000000001,1.970725995316159,1.1638185032410138,0.9827302631578951,0.6323060573857598,0.20984439504604635,0.2332168942521435,0.45938393140679595,0.0975547792950142,25.238236014881412,128.40293721607108,2489106.4604449067,30681.23605258246,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,5,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
C1985,874.0,45.055,218.5,28.0,15913500.0,222845.0,0.0,4.0,722.0,630.0,620.57,126.793637374867,35.0125657729214,0.11471330918140915,1.0,38423.0,2.39,0.99,2.4118666089216108,0.950590762620838,1.0130901603176938,0.7716262975778547,0.28628685943315196,0.3308435051922025,0.3562189313692321,0.0266507040054134,10.855869380201664,107.6738903665446,8759921.632069547,93212.5061351748,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1987,291.0,48.20333333333334,48.5,26.0,46516333.333333336,386970.0,3.0,4.0,257.0,166.0,7435.56,128.980018466174,35.1666580958345,0.004127382409896046,1.0,22311.0,1.7899999999999998,1.08,2.2818371607515657,1.059481582537517,1.1403508771929827,0.8475935828877005,0.0930482721527497,0.3383084577114428,0.4757294608040877,0.09291380933171968,2.592316853061496,44.805133634439706,3298749.0154097304,27869.98815930857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1994,431.0,49.385000000000005,107.75,3.0,16263500.0,105705.0,0.0,1.0,319.0,496.0,9.0,128.39847081917802,35.2772360273657,0.4666190307768982,1.0,18317.0,2.18,1.01,1.8722222222222225,1.2038027332144978,1.0535714285714286,0.5823190262652146,0.172954086367855,0.202489490637113,0.4897090134847409,0.1348474095102909,2.9387128701751926,31.191612120354836,2890792.7978324564,7950.113206741147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2000,1300.0,44.76571428571429,185.71428571428572,21.0,17061857.14285714,146071.42857142858,0.0,2.0,1082.0,795.0,6726.172,129.025902230073,35.301869589435505,0.019119082443927852,1.0,35086.0,2.44,1.03,2.743859649122807,1.0654761904761905,1.0352585186159715,0.8139214334941418,0.21703813486860854,0.26702958444963804,0.44091660491364065,0.07501567576811262,8.183067593396453,153.2826520796513,5646710.884180614,48932.18382910898,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2001,540.0,33.684,108.0,10.0,13672000.0,154400.0,0.0,8.0,500.0,417.0,109.72999999999999,127.25951922002844,37.00648380361264,0.16048035506109345,1.0,24463.0,2.21,1.03,1.9564164648910407,1.1343101343101345,1.0328268617520164,0.6400665004156276,0.1905326411315047,0.2858194007276294,0.4429955442913788,0.0806524138494869,8.196269273273057,86.3365507765975,7695038.661371364,44365.527157918455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C2008,781.0,45.092,78.1,7.0,23974200.0,228550.0,2.0,5.0,663.0,548.0,4013.6313045814795,126.80440602593083,37.51297359852972,0.00967401779654436,1.0,83045.0,2.3000000000000003,1.0,1.7775030902348585,1.1284447870495278,1.0082284607938041,0.6455496348924414,0.13399963875007523,0.26598831958576674,0.4996086459148653,0.1004033957492925,8.020692405688344,45.99142432140052,7655951.799453517,57600.53722743295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2010,861.0,43.708,172.2,15.0,18936400.0,95938.0,0.0,3.0,608.0,690.0,2428.237,126.87004429111622,35.202647269156884,0.05105406867724034,1.0,37886.0,2.34,1.01,2.049082796232028,1.107795957651588,0.9891237932298667,0.6670822942643392,0.2107638705590455,0.2890249696457794,0.42963099825793166,0.0705801615372433,5.296477131074955,176.33405796952556,3829128.3995186165,15029.152338039561,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2013,595.0,39.42666666666667,198.0,3.0,15142666.666666666,39966.666666666664,0.0,3.0,509.0,91.0,3368.84,128.802133835456,35.197495878045004,0.07805112046396713,1.0,36313.0,2.54,1.01,1.7727639000805802,1.1234807972775886,1.0025992438563327,0.6140912730184147,0.2371327072949081,0.2405750006884587,0.4667749841654503,0.0555173078511827,5.591648534496185,94.72592042308166,2100400.2793118586,4514.879105062874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2016,261.0,41.725,65.25,15.0,12234000.0,103875.0,0.0,2.0,198.0,220.0,4470.38,127.56453758833946,36.92891915488254,0.3396800027278586,1.0,12978.0,2.2,1.13,2.579847908745247,1.1353864032539223,1.247987117552335,0.7288135593220338,0.2001078748651564,0.2831715210355987,0.4302666050238866,0.0864539990753582,5.975575286112626,26.323310328806798,3465256.315676134,26656.261928485023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2020,40.0,26.616666666666664,13.333333333333334,7.0,28133333.333333332,135976.66666666666,1.0,2.0,25.0,19.0,152.29,129.11694562583776,35.11868935752673,0.02504060113352595,1.0,20603.25,2.39,0.945,1.7453476983349656,1.0854572713643178,0.9078216203595608,0.7504835589941973,0.1699367818184024,0.20254086127188672,0.4957470302015458,0.1317753267081649,9.916462743001325,7.637626158259733,10200653.573832087,49303.18076284059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
C2021,851.0,48.605,70.91666666666667,7.0,17476916.666666668,206152.5,0.0,3.0,771.0,902.0,277.19999999999993,127.10848851649006,37.244796756589515,0.0170168927922685,1.0,21680.0,2.4499999999999997,0.9900000000000001,1.971236816874401,1.0703789636504253,0.9588065447545714,0.7975206611570248,0.18334870848708482,0.24695571955719545,0.4693726937269372,0.10032287822878218,6.249322145059197,75.19726582714819,4341795.071968471,45578.94392749194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2032,944.0,57.8675,118.0,23.0,29649750.0,177897.5,0.0,1.0,958.0,1162.0,7765.297,128.805501420768,35.17344843274571,0.08733998542204023,1.0,72820.0,2.77,0.9800000000000002,2.045125348189415,0.9699232081911263,0.991833753817554,0.6783042394014964,0.2974045591870365,0.25363911013457846,0.4119884647074979,0.0369678659708871,3.757444990567778,68.54612628421411,2889021.621340247,17335.981368241024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2034,1486.0,37.00068965517242,51.241379310344826,2.0,11303294.67257648,517492.91192179563,1.0,3.0,405.0,132.0,453.94000000000005,129.0152682653951,35.26082130960629,0.003592156874516476,1.0,38404.0,2.11,0.9400000000000003,1.7856655290102383,1.1634437086092717,0.9520298929509189,0.5955179010658648,0.13201749817727315,0.21266013956879498,0.5033069471930003,0.15201541506093105,40.50702469334658,174.0569806480489,10898121.11681179,2055883.934874135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,3,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
C2035,492.0,36.15,98.4,24.0,15730000.0,158800.0,0.0,1.0,521.0,246.0,59.40999999999999,127.73719555073198,37.909651754527204,0.032436020795563895,1.0,23027.0,2.41,1.01,2.287593984962406,1.11727078891258,0.9914257228315055,0.6950973807924782,0.1979415468797498,0.2587397403048595,0.4337082555261215,0.1096104572892691,7.1521430354824425,80.16732501462175,7208640.6485550385,39021.78878524151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2036,256.0,50.144999999999996,64.0,2.0,19037750.0,126382.5,0.0,1.0,199.0,258.0,8.843,128.670521173041,37.3792909518125,0.4158136666340293,1.0,10514.0,2.03,1.05,1.826086956521739,1.2332535885167464,1.143317230273752,0.6476190476190476,0.1515122693551455,0.1775727601293513,0.5063724557732547,0.1645425147422484,6.490000000000004,26.54555832275273,3121500.0,40585.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2038,785.0,38.131,39.25,7.0,7141259.131722832,660666.5428590708,1.0,10.0,150.0,108.0,32.75,127.45809050894145,36.31648647041364,0.0005819300146623543,1.0,10515.0,1.875,0.9600000000000005,1.933333333333333,1.2253521126760563,0.9828251640293324,0.6142625607779577,0.11160247265810734,0.21036614360437472,0.4885877318116975,0.18944365192582022,48.31181144671723,132.01868886838076,14038030.929521155,2482130.0865540374,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,3,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
C2040,198.0,79.83500000000001,99.0,11.0,53000000.0,520000.0,0.0,2.0,200.0,336.0,4341.3,127.94441066702751,36.97904313006328,0.4382757920993058,1.0,23566.0,2.33,1.0,1.7858333333333334,1.2269197584124245,0.9904910096818812,0.6252913752913752,0.1740643299669014,0.2190443859798014,0.4885428159212425,0.1183484681320546,7.233702371538379,72.12489168102785,7071067.811865475,56568.5424949238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C2042,712.0,45.414,142.4,13.0,22844600.0,156280.0,2.0,7.0,641.0,757.0,10.44,128.697477089659,35.864125938972705,0.007409908698828081,1.0,43034.0,2.14,0.96,2.195415472779369,1.091974223784417,0.9452028269919645,0.6312479311486263,0.1696565506343821,0.2489426964725566,0.46688664776688205,0.1145141051261793,3.3172096707926078,85.33639317430753,2791507.263110738,18984.217128973214,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2046,1129.0,50.74,188.16666666666666,10.0,25332833.333333332,211620.0,0.0,4.0,1137.0,1306.0,6964.935,127.19648344684983,37.71588886724094,0.0676530684553915,1.0,92857.0,2.49,1.0199999999999998,1.816252494104843,1.057097224995009,1.045551833240275,0.7253276792598303,0.208223397266765,0.2219326491271525,0.4734484206898779,0.0963955329162045,5.110941204905415,117.14165214246667,5103091.236365138,43252.70257452128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2049,688.0,54.35999999999999,229.33333333333334,0.0,16121666.666666666,88963.33333333333,0.0,5.0,631.0,841.0,6374.996,128.88563180131382,37.76945080486318,0.4680908093557466,1.0,17023.0,2.135,0.975,1.7215116279069766,1.1056245048851334,0.9329442591710341,0.7091435664046338,0.1677730129824355,0.2342125359807319,0.4766786112906068,0.1213358397462257,4.5783949152514145,114.02338941345909,1357322.8552313314,11025.79853495126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2055,773.0,46.18333333333334,128.83333333333334,22.0,23779666.666666668,173420.0,0.0,4.0,817.0,723.0,4471.567,127.43259238500865,36.62129363705815,0.257731679876227,1.0,54553.0,2.53,0.9500000000000001,1.8217821782178216,1.0461645746164574,0.8960678373105208,0.7102702702702702,0.20990596300845052,0.26893113119351814,0.4631642622770516,0.0579986435209795,5.488623385391522,69.02294304553136,5740018.281039414,30049.64026406972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2059,26.0,23.156666666666666,8.666666666666666,1.0,40023000.0,166333.33333333334,1.0,3.0,13.0,13.0,1468.5624160111972,126.7653473763644,37.48763019848591,0.0012488243218504438,2.0,85823.5,2.38,0.955,1.893622832172607,0.9825300743238067,0.9291979949874688,0.7111588559151336,0.1578938169615548,0.3014791985877993,0.4663874113733418,0.074239573077304,11.806813004927847,5.507570547286102,20891996.840895798,87179.89064763348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
C2066,757.0,42.37199999999999,75.7,22.0,17094200.0,138733.0,0.0,2.0,660.0,503.0,5301.826,128.49639599396696,35.86895588378421,0.01802050872469766,1.0,50426.0,2.6499999999999995,0.9800000000000002,2.1017126878713737,1.0392734413352969,0.9367592279038266,0.7907348242811503,0.2324991076032205,0.247134414786023,0.4536746916273352,0.0666917859834212,4.9019742054718245,58.82563689035211,3590273.180568731,30377.2660060118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2068,434.0,55.715,217.0,3.0,20523500.0,244050.0,0.0,1.0,384.0,594.0,9.0,127.739765776768,37.8477525851534,0.02280441059190006,1.0,49745.0,2.5,0.93,1.855779427359491,1.017782761935277,0.8943491000418585,0.6424496006085965,0.205126143330988,0.2531912755050758,0.4548798874258719,0.0868026937380641,5.451793282948279,148.49242404917499,2001819.297539116,23871.924932857844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2070,898.0,48.965999999999994,179.6,6.0,22459000.0,231854.0,0.0,3.0,909.0,735.0,4629.51,127.15763264907676,37.283963858435676,0.01566260954267637,2.0,28277.5,2.78,0.93,1.7477958236658933,0.9079340141398273,0.9371509478486588,0.7288495575221239,0.2634603483334807,0.2147290248430731,0.4354522146582972,0.0863584121651489,7.396829050343127,90.43671820671071,3391809.1780051542,53889.46678155203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2071,1479.0,46.422222222222224,164.33333333333334,21.0,21196333.333333332,176862.22222222222,0.0,3.0,1488.0,1398.0,6083.207,127.19747374348101,37.712960855853,0.06516105929866678,1.0,92857.0,2.49,1.0199999999999998,1.816252494104843,1.057097224995009,1.045551833240275,0.7253276792598304,0.20822339726676503,0.2219326491271525,0.4734484206898779,0.0963955329162045,4.353908525043267,92.4716172671377,4008589.1533056865,33447.314084159945,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2073,361.0,46.65166666666667,60.166666666666664,13.0,16220333.333333334,198050.0,0.0,5.0,288.0,301.0,2768.614,127.98103599116801,37.4882886027589,0.3515500671119493,1.0,20964.0,2.1999999999999997,1.0199999999999998,1.8348813209494323,1.120215897939156,1.0952677459526774,0.6599147121535182,0.1638046174394199,0.2061152451822171,0.4815397824842587,0.1485403548941041,7.403775838493942,34.10816129120224,5306393.678070509,51537.633240186726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2082,970.0,43.395,161.66666666666666,19.0,42595166.666666664,289890.0,0.0,2.0,845.0,822.0,3226.39,126.97321125076236,37.411498366409255,0.010588443853903338,1.0,27371.0,2.226666666666667,0.9766666666666666,1.893504059962524,1.104714191852825,0.9265203568864732,0.6588068851685924,0.1446786745095173,0.31209430906190244,0.4575523973061513,0.0856746191224288,10.089033154866724,91.49790525835368,14089630.916623285,95859.41226608893,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2085,712.2857142857143,61.17571428571427,95.64285714285714,3.857142857142857,133065428.57142857,251266.42857142858,0.0,3.0,1590.0,1595.0,31427.429999999997,127.0891805820195,37.4717816951386,0.013210640783663173,1.0,43782.0,2.4400000000000004,0.9000000000000002,1.8683876428269144,0.8759961746891936,0.9133953864832053,0.7503100454733361,0.2025033118633228,0.2688319400666942,0.43195833904344244,0.09670640902654051,18.595129103440673,108.70539378228955,55651262.639230914,255639.59151078732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C2086,1080.0,68.80777777777777,120.0,7.0,46111111.11111111,511111.1111111111,0.0,2.0,1142.0,1524.0,6733.400000000001,127.2505233410188,36.49716892116373,0.12297408831855328,1.0,28380.0,2.66,0.9299999999999999,2.302863436123348,0.8726997185537996,0.9575847379144287,0.7243735763097952,0.2961240310077519,0.3047921071176885,0.3724101479915433,0.0266737138830162,11.115150446325254,135.53597308463904,9439868.17233753,63135.6564162527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C2089,962.0,44.98833333333334,160.33333333333334,27.0,17961000.0,134186.66666666666,0.0,1.0,873.0,572.0,6957.194,128.740317619969,35.30438575607371,0.13019459763788244,1.0,55651.0,2.33,1.0600000000000003,2.1784021665538247,1.1465919701213816,1.088124178712221,0.6799329702555509,0.2232125208891125,0.24786616592693747,0.4568651057483244,0.07205620743562559,6.052911420685641,69.1510424120032,4939961.578797957,12171.917953497168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2094,410.0,41.45285714285715,58.57142857142857,16.0,15606714.285714285,109482.85714285714,0.0,20.0,402.0,318.0,5.688000000000001,128.803135185606,35.20306121414921,0.07515269143157431,1.0,57078.0,2.6200000000000006,0.9900000000000001,1.7169278191625994,1.0817393903167962,0.990066225165563,0.6427230046948357,0.2313325624583902,0.2440695189039559,0.4632958407792845,0.061302077858369206,4.849191390619381,27.31212882498142,1827055.6198690936,6636.175390202087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2096,492.0,39.202857142857134,70.28571428571429,11.0,14359714.285714285,84230.0,0.0,2.0,347.0,525.0,276.0,126.86917842943173,35.20913607123726,0.057541489811936075,1.0,30052.0,2.5500000000000003,0.9800000000000002,2.314054054054054,0.9914173045697056,0.9618877716509892,0.6037735849056604,0.27502329295887135,0.2856715027286037,0.4025356049514174,0.0367695993611074,4.79690078517965,46.197814831852114,2284582.070772516,9345.847562777099,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2097,998.0,43.82,142.57142857142858,29.0,35825571.428571425,104372.85714285714,0.0,2.0,1240.0,995.0,11191.17,128.425185873841,36.142561884033,0.22817871504471784,1.0,46540.0,2.5,1.09,2.127932436659368,1.1476510067114096,1.1125598086124402,0.543424317617866,0.2843790287924366,0.3094112591319295,0.37948001718951435,0.0267296948861194,8.279573257924191,53.191030393156645,28632068.180376254,63345.61592677789,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
C2099,332.0,48.03000000000001,66.4,3.0,13057200.0,107594.0,0.0,2.0,258.0,383.0,3717.5979999999995,127.223283995872,38.2022915091615,0.3008369107909917,1.0,15174.0,2.12,1.01,1.7430167597765365,1.3052407932011332,1.0430170889805541,0.6980609418282548,0.1669302754712007,0.2145116646896006,0.45696586265981287,0.1615921971793858,7.352400968391209,20.11964214393487,3489158.379896218,28722.570915570912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
